Target Gift Flag,Control Number,Target Gift Amount,Gift Count 36 Months,Gift Count All Months,Gift Count Card 36 Months,Gift Count Card All Months,Gift Amount Last,Gift Amount Average 36 Months,Gift Amount Average All Months,Gift Amount Average Card 36 Months,Time Since Last Gift,Time Since First Gift,Promotion Count 12 Months,Promotion Count 36 Months,Promotion Count All Months,Promotion Count Card 12 Months,Promotion Count Card 36 Months,Promotion Count Card All Months,Status Category 96NK,Status Category Star All Months,Demographic Cluster,Age,Gender,Home Owner,Median Home Value Region,Percent Veterans Region,Median Income Region,Observation Number
1,149644,20,1,1,1,1,20,20,20,20,15,15,8,9,9,3,4,4,E,0,3,.,F,U,320600,31,0,7440
1,4544,20,4,38,1,9,20,21.25,19.74,20,9,122,59,78,174,10,19,37,A,1,3,.,M,U,513200,35,0,7442
1,149777,20,1,1,1,1,15,15,15,15,21,21,7,13,11,3,6,5,N,0,7,45,F,U,221500,29,33927,7449
1,149956,15,5,31,3,17,9,10.4,6.55,9.33,24,122,11,33,77,5,16,31,S,1,8,47,F,U,161300,6,0,7456
1,150061,25,2,6,2,5,30,30,22.5,30,23,77,13,33,56,6,16,23,A,1,13,39,F,H,261800,42,79024,7463
0,150109,.,8,18,6,11,10,10.5,9.61,10.5,15,69,14,33,58,6,17,23,S,1,24,.,M,H,112600,23,0,7465
1,150292,10,2,2,2,2,15,15,15,15,17,21,13,20,19,6,10,8,N,1,10,81,M,U,143500,13,32331,7481
1,150404,10,7,41,3,18,11,12.57,10.41,13.67,16,130,13,32,76,5,16,32,S,1,18,49,F,U,174500,12,58078,7486
1,149887,15,2,6,2,4,15,15,10.83,15,23,41,12,31,37,6,15,15,A,0,31,.,M,U,199300,11,58078,7491
0,185530,.,0,1,0,0,0,0,20,.,8,23,8,8,13,3,3,5,N,0,13,68,M,H,382500,25,62979,7495
1,154892,9,4,20,2,10,10,10,7.05,10,18,120,14,33,72,6,15,30,S,1,31,59,F,H,135300,47,43517,7503
1,157988,10,8,9,3,3,6,6.75,6.67,6.33,17,32,14,32,30,6,15,13,S,1,14,.,F,U,229400,28,0,7506
0,151043,.,1,6,1,5,25,25,24.17,25,20,85,13,32,59,6,15,23,A,0,17,.,M,U,150400,22,0,7527
0,147347,.,2,3,0,0,20,20,16.67,.,18,28,13,27,25,6,6,11,A,0,13,40,F,U,239500,32,0,7532
1,151203,5,5,15,4,10,14,11.6,8.2,11.5,23,122,12,32,67,6,17,30,S,1,0,.,U,H,213500,0,87122,7533
1,151195,10,3,8,3,6,25,12,8.25,12,24,56,7,23,35,4,12,15,A,1,0,87,F,U,390500,0,87122,7534
0,151207,.,4,8,1,3,7,7.5,5.75,9,16,76,11,26,46,4,9,17,A,0,10,49,F,H,122700,0,0,7535
1,151455,20,2,3,2,3,20,18,15.33,18,23,40,12,31,34,6,16,15,A,0,10,.,U,U,210500,0,0,7545
0,6971,.,2,27,0,13,35,30,15.43,.,20,103,16,38,93,8,8,34,A,1,0,81,M,H,147000,0,49514,7554
1,151629,15,4,8,3,4,15,13,9.5,12.33,19,57,13,31,45,6,15,18,A,1,8,61,F,U,158600,37,0,7556
1,151679,23,1,2,0,0,22,22,21,.,16,40,12,29,31,6,6,13,A,0,21,57,F,H,147800,30,37530,7560
1,151702,15,2,7,2,6,15,15,11.57,15,23,65,13,35,54,6,17,21,A,1,34,54,F,H,214500,46,83961,7561
1,151806,4,6,26,2,13,3,4.5,4.5,5,15,124,11,27,68,5,14,30,S,1,16,72,M,U,142000,31,45667,7568
1,151788,10,4,5,3,3,11,11.25,10.2,11,17,24,14,23,24,6,11,9,N,1,8,64,F,H,140700,32,45667,7569
1,151907,6,4,5,4,4,7,5.25,5.4,5.25,16,28,14,26,25,6,12,10,A,1,22,38,F,H,347700,22,67966,7580
1,152092,5,6,7,4,4,5,3.83,3.71,3.75,17,41,12,31,31,6,15,14,A,0,31,65,F,U,123200,29,41929,7592
0,152126,.,2,3,2,2,6,13.5,11,13.5,18,23,14,26,24,6,12,10,N,0,31,.,U,U,109800,32,0,7597
1,7494,6,5,25,2,12,7,5.8,5.24,6,21,119,12,30,79,5,13,32,S,1,26,74,F,H,150000,35,51240,7607
1,4017,15,1,13,0,5,15,15,9.92,.,18,85,13,30,64,4,4,23,A,1,13,65,F,H,572500,31,95837,7617
0,152505,.,2,11,0,6,15,14.5,9,.,26,113,11,32,64,5,5,27,A,1,16,58,F,H,174400,37,55139,7622
0,152537,.,1,1,1,1,25,25,25,25,24,24,11,21,19,4,8,7,N,0,25,.,M,U,173600,33,0,7629
0,152741,.,1,9,0,4,25,25,10.78,.,15,100,10,26,60,3,3,22,E,0,18,51,M,H,160100,36,77367,7640
1,152737,7,9,17,6,10,8,6.78,8.94,7,16,87,13,30,62,6,16,26,S,1,12,.,M,H,231200,31,77367,7641
1,136768,2,2,12,1,6,10,7.5,6.33,5,19,57,13,33,49,6,15,20,S,1,12,44,F,H,231200,31,77367,7642
0,152796,.,3,8,3,5,25,23.33,17.88,23.33,16,90,14,35,57,6,17,25,A,0,12,.,M,H,500000,32,200001,7647
0,152986,.,2,7,0,1,27,26,19.57,.,18,80,13,34,58,6,6,23,A,0,24,77,F,H,237500,38,48772,7657
0,1480,.,4,10,1,3,35,33.75,33,35,7,57,20,39,69,9,19,28,A,1,9,.,F,U,150700,22,48772,7662
0,153010,.,2,3,1,2,10,7.5,8.33,10,18,26,12,24,20,6,11,9,N,0,31,75,F,H,162500,36,48361,7664
0,153044,.,1,1,1,1,25,25,25,25,16,16,12,16,13,5,7,6,F,0,21,.,M,U,205000,0,0,7667
0,153131,.,1,1,1,1,23,23,23,23,16,16,14,19,16,5,7,6,F,0,10,.,M,U,93400,26,0,7676
1,153213,5,3,14,2,10,18,14,13.14,12,26,112,12,34,60,5,16,25,A,1,2,.,F,H,297700,32,56402,7678
0,153261,.,6,25,5,17,5,5.33,5.04,5,17,105,11,28,68,5,15,28,S,1,11,63,F,H,332400,22,59553,7681
0,153445,.,1,2,0,1,50,50,27,.,16,53,12,16,24,6,6,9,A,0,3,75,F,H,204400,32,38230,7697
0,153500,.,2,5,1,3,15,15,10.4,15,24,57,12,32,43,6,15,18,A,0,20,.,F,U,175900,36,0,7701
0,190462,.,5,14,4,11,15,11.2,8.86,11.25,17,102,4,12,33,2,6,17,E,1,1,61,F,U,213500,21,0,7712
1,153743,26,5,17,2,8,30,22.8,16.35,16,19,79,13,33,64,5,15,25,E,1,15,38,M,H,132500,25,63407,7719
0,165978,.,2,3,0,1,15,15,11.67,.,19,45,9,25,30,4,4,11,A,0,29,87,F,H,209200,45,78995,7721
0,153803,.,1,6,0,1,15,15,9.17,.,25,76,9,28,48,4,4,19,A,0,24,68,F,H,246500,22,78995,7723
1,153771,25,1,1,0,0,20,20,20,.,16,16,12,17,14,5,5,6,F,0,24,65,F,H,211100,31,78995,7725
0,190434,.,2,14,1,9,10,11.5,8.29,10,20,94,4,12,39,2,6,18,E,1,13,.,F,U,278600,54,0,7726
1,149299,10,2,12,1,7,20,17.5,11.33,20,22,122,12,33,70,6,16,32,A,1,3,72,M,U,353100,38,0,7740
0,154131,.,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,35,65,F,H,143000,28,35744,7749
1,154150,14,3,3,2,2,20,11.33,11.33,12.5,20,32,12,28,26,6,13,11,A,0,46,49,M,H,75500,13,30226,7752
0,154172,.,4,5,4,4,10,9,8.2,9,15,29,13,26,26,6,12,10,A,1,30,81,F,U,90900,21,42299,7755
1,154166,30,1,1,1,1,25,25,25,25,20,20,10,17,16,5,8,7,F,0,28,48,U,H,115100,33,42299,7756
1,154216,13,6,14,4,7,8,6,4.71,6.5,17,122,11,32,64,6,16,25,S,1,36,84,F,U,77000,35,30655,7758
1,154245,15,2,4,1,3,19,18,16.5,19,16,65,13,30,46,6,13,17,A,0,42,54,F,H,59600,44,37967,7763
0,154367,.,1,8,0,5,16,16,12.5,.,24,95,9,28,60,4,4,27,A,1,34,77,F,H,238800,41,52190,7768
0,6046,.,3,7,3,4,25,25,25,25,16,65,34,54,91,6,16,22,A,0,23,77,M,H,199400,34,52604,7770
1,189962,10,2,7,2,3,15,15,11.86,15,18,80,13,30,35,6,13,13,A,0,41,51,M,U,83300,42,34915,7778
0,154576,.,2,2,2,2,25,25,25,25,23,32,13,31,29,6,14,12,A,0,35,.,M,H,167800,44,46543,7779
1,154611,5,5,6,4,4,5,5.2,4.83,5.75,15,29,13,27,27,6,12,10,A,1,40,76,F,H,109900,39,41923,7781
0,1889,.,6,13,6,8,10,10.67,8.69,10.67,6,32,28,43,56,11,18,21,A,1,40,57,F,H,116200,40,41923,7782
1,182034,10,2,2,0,0,20,12.5,12.5,.,18,28,11,23,22,4,4,8,A,0,16,27,M,H,71600,29,33902,7783
1,154668,15,1,19,0,9,15,18,11.53,.,18,127,13,35,76,6,6,32,A,1,36,71,F,U,69000,45,0,7786
0,154672,.,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,0,57,F,H,197700,0,62393,7788
1,155040,25,3,23,1,12,25,25,15.22,25,16,118,13,35,83,6,17,33,S,1,11,37,U,U,138200,9,0,7802
1,148918,21,1,3,1,1,15,15,12.33,15,19,42,10,27,30,4,11,11,A,0,25,.,F,U,117800,22,60641,7808
0,155158,.,2,2,0,0,15,12.5,12.5,.,15,27,10,23,20,4,4,9,A,0,8,41,F,U,95500,27,0,7811
1,155388,20,2,2,0,0,15,12.5,12.5,.,15,20,12,19,16,5,5,7,F,0,16,65,F,H,88300,39,32593,7827
1,155541,10,2,14,1,7,10,12,9.79,10,18,89,12,33,63,5,15,24,A,1,35,63,M,H,223600,31,44829,7832
0,150158,.,2,15,1,9,10,7.5,5.6,10,18,113,13,32,68,6,14,27,S,1,30,.,F,U,126900,9,0,7836
0,150096,.,3,3,0,0,17,12.33,12.33,.,18,32,13,29,27,6,6,11,A,0,30,41,M,H,116500,18,44829,7837
0,155658,.,4,6,1,3,10,7,6.67,6,19,44,12,31,34,6,14,14,S,1,35,35,F,H,126100,26,45053,7838
1,155653,25,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,40,47,F,H,211300,34,70685,7844
1,5366,20,5,8,3,4,20,8.2,13.88,5.33,18,108,13,28,40,4,12,11,A,1,27,48,F,H,152200,48,48028,7845
0,155729,.,4,19,1,8,10,9.5,6.74,10,18,123,8,29,66,4,14,26,S,1,41,77,F,U,154300,20,61362,7846
1,718,35,3,16,1,4,36,40.67,22.56,36,18,105,22,42,86,9,20,31,A,0,27,75,F,H,121500,33,44440,7849
0,155878,.,1,7,1,6,25,25,12.14,25,25,81,7,21,49,4,12,20,A,1,29,74,F,H,97800,41,37053,7850
1,155856,10,3,4,1,1,11,7.67,7.25,5,18,29,12,25,22,6,12,10,A,0,27,82,F,H,120700,33,37053,7851
1,155907,15,2,7,1,5,15,15,13,15,19,76,13,34,56,6,17,23,A,1,41,.,F,H,71300,56,24950,7853
1,155921,25,2,13,1,10,26,25.5,14.08,25,19,126,13,32,74,6,15,32,S,1,42,77,M,U,148300,39,0,7855
1,3746,10,4,32,2,13,10,8.75,9.69,10,19,129,22,43,102,6,16,33,S,1,24,58,M,H,155500,33,56614,7860
1,156152,16,2,16,1,6,17,16.5,11.44,17,17,77,14,35,62,6,17,24,S,1,37,72,F,H,111500,46,42102,7867
1,147175,7,2,4,2,2,8,5.5,6.5,5.5,15,29,10,22,25,4,9,8,A,0,10,.,M,U,207400,0,0,7872
0,9561,.,1,13,0,7,20,20,14.15,.,19,113,23,34,63,4,4,18,S,1,35,69,M,H,198200,66,0,7874
1,156266,20,1,7,0,1,18,18,13.57,.,18,81,12,30,57,5,5,22,A,0,42,60,F,H,392100,40,70092,7878
0,156055,.,5,7,4,4,5,4.2,4.43,4,15,29,13,25,24,6,12,10,A,1,36,35,M,H,174200,32,70092,7881
0,170894,.,2,20,0,7,74,69,38.45,.,19,113,14,36,75,6,6,30,A,1,14,72,F,U,595100,0,0,7883
1,156378,13,5,12,2,5,10,13.8,11,15.5,19,89,13,35,61,6,17,22,A,0,13,69,F,H,500000,34,130323,7890
1,156414,20,1,4,1,3,20,20,12.5,20,24,53,11,31,42,6,15,18,A,0,1,81,F,H,218400,15,65398,7892
1,683,5,10,52,7,26,5,5.1,4.75,5.29,20,118,26,45,131,11,21,51,N,1,14,79,F,U,225700,33,0,7899
0,153781,.,2,3,2,2,25,12.5,16.67,12.5,13,29,21,34,33,4,10,9,A,0,24,.,F,U,308900,22,0,7906
1,156903,3,6,14,2,5,5,3,3.21,2.5,15,68,12,23,44,5,9,15,S,1,6,58,M,H,230700,13,79882,7907
0,158476,.,3,12,1,6,5,7.33,5.5,7,15,119,5,15,32,3,7,17,A,1,2,38,M,U,186900,29,0,7921
1,157100,27,5,11,3,6,31,25.6,17.27,25,16,89,15,37,62,6,17,24,A,1,34,50,F,U,255600,38,0,7925
1,157310,10,2,2,2,2,15,10,10,10,15,29,10,22,21,4,9,8,A,1,1,53,F,H,226300,26,80552,7944
1,144301,11,4,11,1,6,10,10.5,9.55,10,22,89,13,35,60,6,17,25,S,1,2,46,F,H,244800,31,92510,7952
1,157904,6,7,8,6,7,6,7,6.5,7.17,17,41,12,32,34,6,16,15,S,1,14,53,F,H,219000,13,82927,7959
0,157967,.,3,11,1,7,20,19,14.91,20,18,123,13,35,73,6,17,31,A,1,14,48,F,H,351300,39,81967,7960
0,158198,.,2,2,1,1,20,20,20,20,15,29,11,24,22,5,11,10,L,0,1,.,M,U,290900,18,0,7972
0,157374,.,2,4,2,3,10,7.5,7.25,7.5,16,21,25,33,34,9,13,12,F,0,20,.,F,H,205800,21,74492,7973
1,157739,14,2,16,1,8,15,14,9.63,13,20,90,13,32,66,5,14,23,S,1,11,70,M,U,227800,24,50882,7976
1,158534,25,3,7,3,6,25,26.67,24.29,26.67,16,80,14,34,60,6,16,24,A,0,15,49,F,H,254100,26,52275,7993
1,158545,100,1,1,1,1,50,50,50,50,20,20,11,18,16,5,8,7,F,0,14,37,F,U,460100,32,82711,7995
1,156618,25,2,6,0,3,15,15,9.67,.,15,81,11,27,47,4,4,17,A,0,17,53,U,U,204300,24,0,7999
1,188439,14,2,17,0,9,10,14,9.12,.,6,128,15,33,72,6,6,28,S,1,0,.,F,U,157800,0,0,8001
1,156674,20,5,16,3,12,28,26.8,17.31,21.33,22,122,13,35,74,6,17,32,S,1,14,50,F,U,346900,23,0,8002
0,156820,.,1,1,1,1,20,20,20,20,22,22,7,13,12,3,6,5,N,0,6,.,M,U,162200,20,0,8011
1,157425,25,3,4,0,0,25,23.33,22.5,.,17,40,14,36,38,7,7,17,A,0,0,52,M,U,0,0,0,8015
1,158454,12,8,13,5,6,6,14.88,12.15,15.8,15,65,17,37,57,6,16,19,A,1,4,31,U,H,232600,21,58963,8016
1,12597,101,4,7,2,3,100,75.5,53.86,87.5,15,69,30,49,76,6,16,21,A,1,11,.,F,U,288500,25,0,8025
1,92962,20,2,2,2,2,20,20,20,20,23,32,11,20,18,4,9,8,A,0,1,.,M,U,366300,16,0,8034
1,158615,15,2,3,1,2,15,12.5,10,10,17,41,10,27,30,4,11,12,A,0,11,71,F,U,287500,58,47394,8035
0,143205,.,3,7,1,4,20,18.33,15,15,25,53,14,36,47,6,17,19,A,1,22,63,M,U,259200,37,0,8042
1,133948,13,4,15,3,8,15,14,10.8,13.67,18,101,9,26,50,4,13,19,S,1,40,81,U,U,217000,22,0,8050
1,148396,7,7,10,5,7,5,4.86,4.5,4.8,17,44,12,33,38,6,16,16,S,1,24,46,F,H,423300,27,61801,8063
1,107613,7,7,16,6,10,5,4,3.25,4.17,21,92,11,27,47,5,14,20,S,1,48,.,M,U,223800,37,0,8068
0,159367,.,1,1,0,0,15,15,15,.,20,20,10,17,15,4,4,6,F,0,13,55,M,H,432200,35,73564,8086
1,159472,15,4,6,2,3,15,14,11.67,15,18,44,12,26,31,6,15,15,A,1,52,82,F,H,62100,14,28578,8092
0,159851,.,6,6,3,3,10,9.17,9.17,8,15,30,14,29,26,6,13,11,A,1,18,58,F,H,81600,29,31635,8112
0,159933,.,1,11,0,5,20,20,8.18,.,19,121,13,31,65,6,6,27,A,0,17,47,F,H,100800,22,42300,8115
0,160012,.,5,11,2,4,15,13,12.64,10,18,53,13,34,47,6,17,20,S,1,27,73,M,U,86200,33,0,8120
1,160211,10,1,1,1,1,20,20,20,20,24,24,7,17,15,3,7,6,N,1,42,49,F,H,196200,38,55447,8133
1,160333,15,5,25,4,13,20,21.6,14.8,20.5,24,128,12,34,80,6,17,32,S,1,35,78,M,H,307400,41,47239,8140
1,160483,9,5,5,2,2,10,8.8,8.8,7.5,15,28,14,27,25,6,12,10,A,1,27,27,F,H,128600,28,44499,8151
0,190863,.,3,4,2,2,12,12,10.5,12,19,28,12,26,25,6,13,11,A,0,24,80,M,U,193000,41,59239,8154
1,160576,15,2,8,1,4,15,13.5,9.75,12,15,68,13,30,50,6,13,19,A,0,35,56,M,H,547000,33,74453,8156
0,160701,.,1,3,0,0,40,40,17.67,.,26,50,10,29,35,5,5,14,A,0,27,.,F,H,118100,37,35820,8163
1,160773,10,4,5,3,3,10,8,7.6,7.33,16,29,9,21,20,4,10,8,A,1,27,57,M,H,167900,35,61343,8166
1,160863,10,1,18,0,9,10,10,8.22,.,26,103,9,28,66,4,4,25,A,1,27,.,U,U,106900,29,0,8169
0,160859,.,2,7,1,5,15,13,7.86,15,22,88,11,29,53,5,12,20,A,0,27,48,U,U,154300,32,0,8179
1,160970,5,6,22,5,12,5,5,5.09,5,17,113,11,30,63,5,15,25,S,1,35,76,M,H,93100,50,46650,8186
1,164551,3,6,11,2,4,3,4.17,4.09,5,18,75,14,34,48,6,15,19,A,1,27,.,F,U,115800,34,0,8188
0,161014,.,3,17,2,13,17,15.67,12.12,16,25,128,13,35,79,6,17,35,A,1,40,83,F,H,99800,41,55054,8189
0,161112,.,6,23,5,11,10,8.33,7,8,17,105,7,18,40,4,12,18,S,1,12,.,F,U,69800,25,0,8196
1,161230,20,3,17,2,12,20,15.67,15.76,13.5,17,126,13,33,77,6,16,32,S,1,39,45,F,U,74600,32,36027,8203
1,161326,5,2,33,1,17,10,7.5,5.48,5,18,125,13,32,76,6,15,30,S,1,40,.,F,U,55300,30,0,8208
1,161335,13.92,7,9,2,4,8,6.43,6.11,6,17,41,12,33,36,6,16,16,A,1,45,71,F,H,90500,37,47896,8210
1,161480,10,6,19,4,12,11,9.67,7.74,10,17,81,14,32,59,6,15,23,S,1,13,59,M,H,188300,25,72526,8214
1,161634,15,1,5,1,3,15,15,8.4,15,26,77,9,26,47,4,11,19,A,0,27,34,F,H,66900,12,28397,8223
1,161646,23,1,1,1,1,23,23,23,23,21,21,10,17,15,4,7,6,F,0,22,.,M,U,189700,35,48244,8224
0,161664,.,12,48,8,27,5,5,5.67,5,16,129,13,33,86,5,16,33,S,1,24,61,M,U,137500,0,0,8225
1,161829,10,3,21,0,10,10,10,5.52,.,15,118,10,27,72,3,3,30,E,1,20,63,F,H,174800,47,45594,8241
1,161856,15,1,5,0,2,15,15,11,.,16,112,10,21,50,4,4,18,A,0,24,78,M,H,226400,43,60494,8242
0,161917,.,3,3,1,1,15,13.33,13.33,10,18,35,13,28,25,6,13,11,A,0,27,.,M,U,167900,34,0,8250
1,163843,16,2,5,1,2,17,16,10.6,17,18,78,14,30,42,6,13,17,A,1,14,51,M,H,354300,25,94723,8262
0,162179,.,0,1,0,0,15,0,15,.,21,21,8,8,13,3,3,5,F,0,34,.,U,U,299100,19,0,8265
1,162254,35,2,6,0,3,25,22.5,19.17,.,18,104,13,32,58,6,6,23,A,0,13,39,F,H,556400,34,145836,8270
1,14406,15,3,8,1,3,12,10.67,10.5,12,16,89,16,36,65,6,15,21,A,0,13,45,F,U,579800,32,145836,8273
0,162698,.,5,9,3,5,15,12,12.44,10,18,64,10,26,45,4,12,16,S,1,13,47,M,H,279300,33,78892,8286
0,162490,.,5,7,2,3,15,13.4,11.86,14,18,62,14,32,48,6,14,18,A,0,15,52,F,U,275000,30,78892,8290
0,162533,.,4,6,2,4,15,13,11.33,13,18,57,13,33,46,6,16,17,A,1,15,46,M,U,322800,28,71862,8293
1,162531,25,1,3,1,3,15,15,9,15,21,53,10,23,32,4,9,12,A,0,13,55,M,U,443300,35,71862,8294
1,162606,9,2,2,2,2,20,12.5,12.5,12.5,16,24,12,23,21,6,11,9,N,0,19,54,F,H,265300,15,49835,8300
1,163354,10,1,7,0,4,30,30,11.86,.,19,113,14,28,52,6,6,22,A,0,3,37,F,U,431300,49,0,8305
0,162767,.,4,9,3,8,35,22.75,13.89,18.67,15,79,14,31,52,6,15,21,A,1,17,80,M,U,272700,51,0,8309
1,162650,5,6,12,4,7,10,9.5,8.33,10,18,51,13,34,43,6,17,19,S,1,11,.,M,U,301000,34,66359,8312
1,162820,25,1,2,1,1,25,25,17.5,25,21,42,13,30,32,6,13,12,A,0,3,40,M,H,336500,18,73564,8314
0,162803,.,1,1,1,1,20,20,20,20,23,23,8,19,17,3,8,7,N,0,1,.,M,U,243800,10,0,8317
1,162945,5,8,22,3,11,5,5,4.5,5,18,105,13,35,71,6,17,28,S,1,10,85,F,U,0,32,29073,8329
0,162937,.,3,4,3,4,20,16,14.5,16,23,39,12,34,36,6,17,16,A,1,1,.,F,U,275000,22,0,8330
0,162974,.,3,12,2,7,10,10,9.08,10,18,113,13,33,65,6,15,27,A,1,10,.,F,U,0,0,0,8331
0,163057,.,2,11,1,7,17,16,11.27,17,15,126,12,30,65,5,13,28,A,1,4,87,F,U,225000,21,52283,8336
1,163081,7,6,7,5,6,10,6.17,6,5.4,18,40,13,31,33,6,15,14,A,1,1,.,M,U,391200,15,50829,8339
0,163174,.,2,10,0,5,22,21,13,.,18,129,14,33,65,6,6,29,A,1,6,17,M,H,244700,25,60294,8341
1,7082,10,2,9,0,2,15,15,10.89,.,19,91,16,36,78,5,5,24,A,0,2,80,F,H,332700,20,73909,8350
1,6388,14,3,16,2,6,14,12,9.56,12,16,89,29,48,89,5,15,25,A,1,2,75,F,H,272300,17,73909,8351
0,163639,.,1,1,1,1,20,20,20,20,23,23,8,15,14,3,6,5,N,0,3,19,F,U,433300,18,44940,8362
1,163757,25,3,4,1,1,30,13.33,11.25,5,18,29,13,26,23,6,12,10,A,0,13,43,F,U,425500,32,105950,8366
0,163783,.,1,1,1,1,20,20,20,20,16,16,12,17,14,5,7,6,F,0,5,39,M,H,276100,38,61455,8368
1,164167,13,1,15,1,9,13,13,6.4,13,17,126,12,28,67,4,11,28,A,1,14,44,F,H,229200,25,77380,8388
0,9991,.,0,5,0,2,20,0,18,.,26,45,30,30,64,5,5,14,A,0,0,68,M,H,237400,0,105037,8396
1,164231,7,6,10,5,6,5,5.33,4.6,5.4,17,40,12,30,33,6,16,15,S,1,4,19,F,H,220500,27,75023,8398
1,164296,10,5,18,2,7,15,11.4,5.94,8.5,15,105,9,23,39,4,11,13,A,1,17,61,F,U,91100,32,45368,8402
0,164386,.,1,10,0,5,16,16,8.3,.,18,125,13,32,67,6,6,29,A,0,2,.,F,H,266000,30,78523,8408
1,164364,6,9,14,6,7,5,6.33,5.71,6.67,16,40,16,36,39,6,16,15,A,1,13,45,F,U,233200,30,0,8410
0,164593,.,1,1,1,1,15,15,15,15,20,20,10,17,15,4,7,6,F,0,11,37,M,U,254000,18,74609,8415
1,164697,20,2,10,0,6,15,12.5,5.6,.,19,125,11,28,59,4,4,26,A,1,18,80,F,U,223500,29,70881,8417
1,164651,5,2,2,1,1,3,11.5,11.5,20,16,17,10,14,13,4,6,5,N,0,4,65,F,U,220800,26,70881,8418
0,13108,.,1,12,0,6,15,15,12.08,.,6,104,28,39,75,7,7,24,A,1,14,59,M,U,451100,21,0,8420
0,164923,.,3,6,2,4,16,12.33,12.83,13.5,21,53,13,33,47,6,15,19,A,1,13,55,F,H,248600,29,65614,8430
1,164899,23,1,1,1,1,23,23,23,23,17,17,11,16,14,5,7,6,F,0,20,56,F,H,209400,36,65614,8432
1,164989,30,2,8,2,6,20,17.5,13.38,17.5,23,53,12,34,46,6,17,20,A,1,13,65,F,H,528700,41,121055,8435
0,165019,.,1,1,1,1,25,25,25,25,18,18,11,16,14,5,7,6,F,0,34,53,F,U,200200,34,82043,8440
1,165287,22,2,4,0,2,22,22,17.25,.,19,66,13,31,47,6,6,19,A,0,22,43,M,U,281100,31,0,8451
0,165325,.,4,6,3,4,10,10,9.17,10,20,57,12,27,39,6,13,15,A,1,11,31,F,H,181700,15,71351,8452
0,165379,.,1,4,0,2,20,20,11,.,24,67,9,20,35,4,4,13,A,0,13,43,F,H,367500,29,134096,8455
1,165366,30,1,1,1,1,25,25,25,25,23,23,12,23,21,4,9,8,N,0,35,.,M,U,556700,42,0,8458
0,165409,.,1,13,0,7,15,15,9.92,.,26,128,10,31,67,5,5,29,A,1,14,.,F,U,218600,30,0,8459
0,165406,.,1,5,0,2,18,18,12.6,.,18,77,12,31,47,5,5,18,A,0,12,77,M,H,243200,31,66737,8460
1,165494,15,3,9,3,7,15,15,15.56,15,20,110,13,32,61,6,16,27,A,1,24,52,F,H,389800,27,104720,8466
0,165503,.,2,2,1,1,15,10,10,5,18,28,10,22,20,4,9,8,A,0,24,39,M,H,219500,24,83076,8472
1,1685,20,4,4,3,3,26,14,14,15.33,22,33,17,34,38,7,15,17,A,0,46,67,U,U,113000,36,0,8473
1,165641,4,10,18,6,10,5,4.4,3.78,4.33,17,80,12,32,51,6,16,20,S,1,2,72,F,H,219200,38,68342,8480
1,165707,15,6,37,4,15,15,15.17,11.19,15.25,24,105,12,34,76,6,17,29,S,1,24,75,F,H,266000,26,106009,8483
0,564,.,4,10,4,7,18,30,21,30,16,79,24,40,56,11,20,25,A,1,24,59,F,H,257300,30,101339,8488
0,165886,.,3,3,1,1,26,13,13,8,18,30,13,27,26,6,12,10,A,0,30,67,F,U,92800,37,39165,8494
0,165934,.,1,4,1,2,15,15,10.5,15,16,52,13,30,38,6,13,15,A,0,24,55,M,H,214800,32,68286,8496
1,5613,12,3,19,2,7,15,10.33,8.32,9.5,13,124,32,51,113,6,16,30,A,1,0,62,F,U,288000,0,0,8498
1,1371,35,3,5,1,2,20,20,20,20,19,53,14,33,50,6,15,20,A,0,13,75,F,U,275300,30,0,8502
1,46203,10,4,5,3,3,10,8.75,7.8,8.33,17,28,14,27,26,6,12,10,A,1,3,60,F,H,234700,31,102368,8503
1,10893,20,2,6,2,2,19,15,15.67,15,13,29,26,39,50,5,11,10,A,0,42,.,U,U,201200,35,0,8504
0,166184,.,1,4,0,1,18,18,13.5,.,18,79,11,28,45,5,5,18,A,0,10,54,M,H,101600,33,36611,8507
0,166461,.,3,3,2,2,20,15,15,15,20,36,12,32,30,6,15,13,A,0,22,56,F,U,182700,12,56277,8518
0,166529,.,2,7,1,6,50,50,28.57,50,22,121,13,34,70,6,16,34,A,0,13,65,M,H,370900,24,119065,8524
1,166606,50,2,9,2,7,50,50,39.44,50,16,102,13,35,69,6,17,29,A,1,2,63,F,H,177800,27,42955,8528
0,166600,.,2,4,0,0,16,13,9,.,20,56,12,27,39,6,6,15,A,0,2,.,F,H,140600,26,42955,8529
0,166677,.,3,4,1,1,7,8,7.25,7,15,27,12,24,22,6,11,9,N,0,22,35,M,U,329400,17,73378,8533
0,166960,.,2,7,1,4,15,15,11.29,15,21,65,12,32,49,6,16,20,A,0,40,61,F,H,118800,17,80544,8555
1,177523,3,4,20,2,9,5,4,3.55,4,18,104,7,20,46,3,8,17,S,1,37,17,F,H,190100,42,75206,8557
0,167215,.,6,17,5,10,8,10.67,11.94,11.2,18,92,14,32,68,6,16,26,S,1,15,69,M,H,264300,25,59961,8567
