BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
1-One,Low,R,Yes,A maniac murders teens when they refuse to forward chain mail.,12/31/2010,2010,2,2,1,3,114.8342897,10189,406,143000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5000000
1-One,Low,R,Yes,"Forced to give up his dreams of art school, Zach spends his days working a dead-end job and helping his needy sister care for her son. In his free time he surfs, draws and hangs out with his best friend, Gabe, who lives on the wealthy side of town. When Gabe's older brother, Shaun, returns home, he is drawn to Zach's selflessness and talent. Zach falls in love with Shaun while struggling to reconcile his own desires with the needs of his family.",12/31/2007,2007,2,3,1,3,97,10388,10,142666,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,106999.5
1-One,Low,PG,Yes,"Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream.",12/31/2008,2008,2,2,1,3,94,10212,5,140987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105740.25
1-One,High,R,No,"In the year 2056 - the not so distant future - an epidemic of organ failures devastates the planet. Out of the tragedy, a savior emerges: GeneCo, a biotech company that offers organ transplants, for a price. Those who miss their payments are scheduled for repossession and hunted by villainous Repo Men. In a world where surgery addicts are hooked on painkilling drugs and murder is sanctioned by law, a sheltered young girl searches for the cure to her own rare disease as well as information about her family's mysterious history. After being sucked into the haunting world of GeneCo, she is unable to turn back, as all of her questions will be answered at the wildly anticipated spectacular event: The Genetic Opera.",12/31/2008,2008,3,2,2,3,98,10366,11,140244,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,8500000
1-One,High,R,Yes,"Four struggling actors retreat to a cabin in Big Bear, California in order to write a screenplay that will make them all stars. Problem is: What happens when their story idea -- a horror flick about a group of friends tormented by a villain with a bag over his head -- starts to come true?",12/31/2008,2008,2,3,1,3,84,10398,18,140016,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,105012
1-One,High,R,Yes,"Giorgio's Lobster Farm has been a tradition in Brooklyn for over 65 years. Manned by an eccentric crew and serving the best seafood in the state, the renowned establishment now faces grave financial troubles. The Giorgio family must find a way to hold on to the business or risk losing the cornerstone of their identity. Under pressure, each member of the family is forced to take a new tack in their personal relationships.",12/31/2005,2005,2,2,1,3,94,11122,5,138267,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,200000
1-One,Low,UR,Yes,"A Groundbreaking interactive DVD that plays like a video version of the ""Choose Your Own Adventure Books"" as the story follows 21 Year old Eric (the character whom the audience makes choices for) as he deals with a skull crunching breakup. Eric is a struggling musician who works a side job and just broke up with the greatest love of his life, the somewhat insane yet adorable Liz. Now you, the viewer, must guide Eric through one insane evening with Criminals, Drugs and Damsels while deciding whether Eric will win back the love of his life or crumble into Moral Decay... his fate is now in your hands. The Weathered Underground allows the viewer via remote control or mouse (online) to control the story ultimately choosing a story of redemption or debauchery. Featuring over 30 different endings and 1,000 choices.",12/31/2010,2010,1,2,1,3,112.8571022,10024,12,137405,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,103053.75
1-One,Low,R,Yes,"In Cayman Island, the daughter of a powerful man - Andrea - and the fisherman Shy are in a deep but secret love, hidden from Andrea's parents. When Andrea's father sails in a fish-trip, they have a night of love at Andrea's home; however they sleep and are surprised by the arrival of her family in the morning. Later, Andrea's brother Hammer throws acid on the face of Shy and spends four months in prison. In Miami, the dirty businessman Carl Ridley is chased by Federal agents and escapes with his teenage daughter Pippa to Cayman Island trying to reach his lawyer Mr. Allen. Pippa meets the small time thief Fritz sleeping in her room and he invites her to go a party. Before leaving the condo, Fritz sees Carl counting lots of money. Fritz owes money to the dangerous drug dealer Richie Rich and tells him about the fortune Carl has. Along a Friday 13th night, their lives entwine in a chain of tragic events.",12/31/2004,2004,3,2,2,3,115,11202,57,136823,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,102617.25
1-One,High,R,Yes,"In the mid-70s, near Reno, Grace Bontempo runs the Love Ranch, a legal brothel. Her husband Charlie, with big dreams, a felony record, and an aptitude for spending and infidelity, is the brothel's public face. On the day Grace's doctor tells her she has cancer in an advanced state, Charlie takes on new client, Argentine boxer Armando Bruza, Charlie's ticket to fame: he hopes to promote a fight with Ali. Because of Charlie's felonies, Grace is Bruza's titular manager. With the IRS and the church ladies circling the business, Grace takes the manager's role seriously and, along the way, Bruza charms her. Secrets play out: is there love at the Love Ranch? How will Charlie respond?",12/31/2010,2010,2,3,2,3,117,10218,11,134904,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,101178
1-One,Low,UR,No,"Doug (Lankenau) returns home to Portland, Oregon after dropping out of college in Chicago. When his ex-girlfriend, Rachel (Rikoon), materializes and subsequently disappears, Doug sets on an investigation with his co-worker, Carlos (Castillo), as the two men put their love of old detective novels to use.",12/31/2010,2010,2,2,1,3,96,10019,10,134585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100938.75
1-One,Med,R,No,"A man in a suit at a Manhattan firm leaves work on Friday; he looks unhappy. He stops at a fortune teller's for a Tarot reading: ""You are not where you belong,"" she tells him. That evening he quits his marriage and walks the streets of New York, passing from a classy bar to a gentleman's club, then to a high-class bordello, a mugging, a pawnshop, and a diner where someone does listen. He shares his insights with her and later with others. Violence, disappointment, and musings entwine as Edmond loses his moorings while believing he's found them. Where does he belong?",12/31/2005,2005,2,2,1,2,82,10890,5,131617,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10000000
1-One,Low,R,Yes,"A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.",12/31/2007,2007,2,2,2,3,102,11050,11,128092,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3750000
1-One,Low,PG13,No,Add Full Plot,12/31/2000,2000,1,2,1,3,99,12301,113,127891,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,95918.25
1-One,Med,PG13,Yes,"Near the Texas-Mexico border, Wendell Baker has a few things going for him: his genial nature and optimism and the love of Doreen. His troubles? He dances around telling her that he loves her, and his idea of work is illegal. He's arrested, imprisoned, and she puts him behind her when she realizes that even prison is just a good excuse for him to play football with the guys. When he is paroled, it's to a job in the ""hotel industry"" at a board and care home for seniors, where the head nurse is running a scam. Three of the residents respond to Wendell's good heart. Can they expose the scam and help Wendell win back Doreen?",12/31/2005,2005,2,1,1,1,99,11293,17,127144,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8000000
1-One,Med,R,Yes,"A ten-years-later continuation of Hal Hartley's ""Henry Fool"", where Fay Grim (Posey) is coerced by a CIA agent (Goldblum) to try and locate notebooks that belonged to her fugitive ex-husband (Ryan). Published in them is information that could compromises the security of the U.S., causing Fay to first head to Paris to fetch them ...",12/31/2006,2006,2,2,2,3,118,10882,28,126242,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,94681.5
1-One,Low,PG,Yes,A holiday fable that tells the story of an elderly man discovering love for the first time.,12/31/2008,2008,2,2,2,3,92,10187,17,124720,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5000000
1-One,Low,R,No,"The Munns, father John and sons Chris and Tim, recede to the woods of rural Georgia. Their life together is forever changed with the arrival of Uncle Deel, though the tragedy that follows forces troubled Chris to become a man.",12/31/2004,2004,2,3,1,3,108,11397,30,124171,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,93128.25
1-One,Low,UR,Yes,"Alejandro, a tough and ambitious Latino street orphan on the verge of adolescence, lives and works in an auto-body repair shop in a sprawling junkyard on the outskirts of Queens, New York. In this chaotic world of adults, young Alejandro struggles to make a better life for himself and his 16-year-old sister, Isamar.",12/31/2007,2007,2,2,1,3,84,10332,3,123731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92798.25
1-One,Low,R,No,"On a warm September evening, college professor Ethan Learner, his wife Grace, and their daughter Emma are attending a recital. Their 10-year-old son Josh is playing cello - beautifully, as usual. His younger sister looks up to him, and his parents are proud of their son. On the way home, they all stop at a gas station on Reservation Road. There, in one terrible instant, he is taken from them forever. On a warm September evening, law associate Dwight Arno and his 11-year-old son Lucas are attending a baseball game. Their favorite team, the Red Sox, is playing - and, hopefully, heading for the World Series. Dwight cherishes his time spent with Lucas. Driving his son back to his ex-wife, Lucas' mother Ruth Wheldon, Dwight heads towards his fateful encounter at Reservation Road. The accident happens so fast that Lucas is all but unaware, while Ethan - the only witness - is all too aware, as a panicked Dwight speeds away...",12/31/2007,2007,2,3,3,2,102,10486,36,121994,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,91495.5
1-One,Low,R,Yes,"Eli Wurman is a decadent drug addicted New Yorker public relation, who is promoting a social event on behalf of Afro-Americans. Along two days of his crazy life, the day of the event and the day before, he makes contacts and favors, 'kissing asses', using drugs etc. Victoria Gray is his widow sister-in-law and passion in the past. Cary Launer is an Oscar winner actor and principal client of Eli. On the day before of the event, Eli finds out secrets that evolve powerful men of America.",12/31/2002,2002,2,2,3,2,100,11815,8,121972,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,91479
1-One,Low,PG,Yes,"Will, Kirby, and Danny are the hottest new sensation in Mormon pop music! Will is an aerobics instructor, Danny is a student of eastern philosophy, and Kirby is a scrapbooking specialist. Together, they make up the band ""Everclean"" and they have taken the Mormon boy band scene by storm. Sons of Provo chronicles the struggles and successes of a group of boys fighting to become the most spiritual Mormon boy band in history.",12/31/2004,2004,2,2,1,3,93,11162,8,120488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200000
1-One,High,PG13,Yes,"Coming of age in an Ozark town. Enoch is a high school senior: he stutters, has one friend, Wheels, a kid with CP who's in a wheelchair, and thinks about college in Tennessee on a baseball scholarship. He's philosophical, loves poetry, and lives with his mom and grandfather. Life gets complicated when he finds himself attracted to Abby, one of the popular girls. When he starts hanging out with her, even though he wants Wheels along, in part to help him finish his sentences, it causes friction between the two friends and gives Enoch pause about whether he should ""leave town to make something of himself."" Can he figure out what he wants without hurting anyone's feelings? Maybe not.",12/31/2007,2007,1,2,1,3,109.62632,10469,4,120177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1100000
1-One,Low,PG,Yes,"Pete, an eight-year-old Catholic boy growing up in the suburbs of Chicago in the mid-1970s, attends Catholic school, where as classes let out for the summer, he's admonished by a nun to follow the path of the Lord, and not that of the Devil. Perhaps taking this message a bit too seriously, Pete decides it's his goal for the summer to help someone get into heaven; having been told that Catholicism is the only sure path to the kingdom of the Lord, Pete decides to convert a Jew to Catholicism in order to improve their standing in the afterlife. Hoping to find a likely candidate, Pete begins visiting a nearby synagogue, where he gets to know Rabbi Jacobson, who responds to Pete's barrage of questions with good humor. Pete also makes friends with the Rabbi's son, Danny, who is about the same age; when he learns that Danny is seriously ill, he decides Danny would be an excellent choice for conversion...",12/31/2002,2002,1,1,1,1,91,11746,13,119841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1500000
