ADDRESS,TYPE,SELLERG,REGIONNAME,AREANUM,DISTANCE_INTERVAL,ROOMS,BATHROOM,CAR,LANDSIZE,BUILDINGAR,PRICE_INTERVAL
Hanlon Cl,h,Ray,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,2.0,603.0,194.0,1M-1.5M
Carrol Gr,h,McGrath,Eastern Metropolitan,6.0,10-15 km,4,3.0,2.0,708.0,150.0,1M-1.5M
Waimarie Dr,h,Jellis,Eastern Metropolitan,6.0,10-15 km,4,3.0,2.0,720.0,249.0,1.5M-2M
Vincent St,h,Woodards,South-Eastern Metropolitan,6.0,15-20 km,4,2.0,4.0,726.0,165.0,500k-1M
Lydson St,h,hockingstuart,Southern Metropolitan,6.0,10-15 km,3,1.0,2.0,627.0,132.0,1.5M-2M
Nolan St,h,Nelson,Western Metropolitan,7.0,10-15 km,3,1.0,4.0,646.0,150.0,1M-1.5M
Saniky St,u,Barry,Southern Metropolitan,6.0,15-20 km,3,1.0,1.0,390.0,118.0,500k-1M
Springvale Rd,h,hockingstuart,Eastern Metropolitan,3.0,15-20 km,5,3.0,2.0,766.0,274.0,1M-1.5M
Devereaux St,h,Nelson,Northern Metropolitan,4.0,10-15 km,3,1.0,1.0,722.0,115.0,500k-1M
New Rd,h,Rendina,Northern Metropolitan,4.0,10-15 km,4,2.0,4.0,553.0,190.0,1M-1.5M
Vincent St,t,Eview,Northern Metropolitan,4.0,10-15 km,2,2.0,1.0,208.0,127.0,500k-1M
Claudel St,t,Biggin,Southern Metropolitan,6.0,10-15 km,3,2.0,1.0,200.0,130.0,500k-1M
Bossington St,h,hockingstuart,South-Eastern Metropolitan,6.0,15-20 km,3,1.0,2.0,673.0,101.0,1M-1.5M
Murray Rd,h,Buxton,Southern Metropolitan,6.0,10-15 km,2,1.0,1.0,126.0,75.45,500k-1M
Davey St,h,Buxton,South-Eastern Metropolitan,6.0,20-25 km,3,2.0,2.0,454.0,122.0,500k-1M
Keith St,h,Buxton,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,2.0,597.0,150.0,1M-1.5M
Stennis St,h,Nelson,Northern Metropolitan,4.0,5-10 km,3,2.0,4.0,689.0,165.5,1M-1.5M
Ross St,t,Marshall,Southern Metropolitan,2.0,< 5 km,3,2.0,2.0,104.0,146.0,1M-1.5M
Macquarie St,u,Castran,Southern Metropolitan,6.0,< 5 km,1,1.0,1.0,0.0,44.0,300k-500k
Williams Rd,h,RT,Southern Metropolitan,6.0,< 5 km,4,2.0,2.0,291.0,263.5,2M-2.5M
Raglan St,h,McGrath,Northern Metropolitan,4.0,5-10 km,4,1.0,1.0,313.0,113.0,500k-1M
Crookston Rd,u,Barry,Northern Metropolitan,4.0,10-15 km,3,1.0,1.0,178.0,100.0,500k-1M
Sturdee St,h,Barry,Northern Metropolitan,4.0,10-15 km,3,1.0,2.0,893.0,103.0,500k-1M
Buckingham St,t,Jellis,Northern Metropolitan,6.0,< 5 km,3,2.0,1.0,124.0,123.0,1M-1.5M
Campbell St,h,Biggin,Northern Metropolitan,6.0,< 5 km,2,1.0,1.0,110.0,72.0,1M-1.5M
Garfield St,h,Biggin,Northern Metropolitan,6.0,< 5 km,3,2.0,2.0,134.0,149.0,1M-1.5M
Mary St,h,Biggin,Northern Metropolitan,6.0,< 5 km,3,2.0,1.0,105.0,110.0,1M-1.5M
Wiltshire St,h,Marshall,Northern Metropolitan,6.0,< 5 km,3,3.0,3.0,81.0,81.0,1M-1.5M
Highton St,h,Barry,Eastern Metropolitan,3.0,20-25 km,4,2.0,1.0,842.0,135.0,1M-1.5M
Avalon Gr,h,Carter,Eastern Metropolitan,3.0,15-20 km,3,2.0,2.0,306.0,127.0,500k-1M
Ada St,h,Jellis,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,2.0,502.0,320.0,1M-1.5M
Overall Dr,h,Ray,South-Eastern Metropolitan,6.0,30-35 km,4,2.0,1.0,534.0,152.0,500k-1M
Bank St,u,Greg,Southern Metropolitan,2.0,< 5 km,3,2.0,3.0,0.0,113.0,1M-1.5M
Dorcas St,h,Greg,Southern Metropolitan,2.0,< 5 km,1,1.0,1.0,0.0,53.0,300k-500k
Sturt St,u,Greg,Southern Metropolitan,2.0,< 5 km,2,1.0,1.0,8888.0,77.0,500k-1M
Collins St,t,Ray,Western Metropolitan,7.0,10-15 km,3,1.0,1.0,160.0,129.0,300k-500k
Cornhill St,h,S&L,Western Metropolitan,7.0,10-15 km,3,1.0,1.0,582.0,116.0,500k-1M
Walter St,u,Sweeney,Western Metropolitan,7.0,10-15 km,3,1.0,1.0,388.0,95.0,500k-1M
Carlisle St,u,hockingstuart,Southern Metropolitan,2.0,5-10 km,2,1.0,1.0,1123.0,84.0,500k-1M
Holloway Cl,h,Raine,Western Metropolitan,9.0,30-35 km,3,1.0,6.0,639.0,120.0,300k-500k
Devonshire Rd,h,GL,Western Metropolitan,7.0,10-15 km,3,1.0,2.0,459.0,114.0,500k-1M
Duke St,h,Douglas,Western Metropolitan,7.0,10-15 km,3,1.0,2.0,631.0,115.0,500k-1M
Barton St,u,hockingstuart,Southern Metropolitan,3.0,10-15 km,2,1.0,1.0,1501.0,84.0,500k-1M
Contursi Dr,h,YPA,Western Metropolitan,7.0,15-20 km,3,2.0,1.0,338.0,114.0,300k-500k
Lucas Tce,h,Barry,Western Metropolitan,7.0,15-20 km,3,2.0,2.0,431.0,431.0,500k-1M
Clifton Ct,h,Barry,Western Metropolitan,7.0,15-20 km,5,2.0,2.0,663.0,230.0,500k-1M
Swanston St,h,Barry,Eastern Metropolitan,3.0,10-15 km,3,2.0,1.0,673.0,150.0,1M-1.5M
Dundas St,t,Love,Northern Metropolitan,3.0,5-10 km,2,1.0,1.0,0.0,103.0,500k-1M
Hawthorn Rd,h,Noel,Eastern Metropolitan,3.0,15-20 km,4,2.0,2.0,651.0,187.0,1M-1.5M
Kuranga Rd,h,Nelson,Eastern Metropolitan,5.0,5-10 km,3,2.0,2.0,541.0,540.0,500k-1M
Stawell St,h,YPA,Western Metropolitan,8.0,10-15 km,3,2.0,2.0,1025.0,195.0,500k-1M
Federation La,h,Nelson,Northern Metropolitan,3.0,< 5 km,3,2.0,1.0,92.0,116.0,500k-1M
Kerferd Rd,u,Greg,Southern Metropolitan,2.0,< 5 km,2,1.0,0.0,324.0,58.0,500k-1M
Yarralea St,h,Nelson,Northern Metropolitan,3.0,5-10 km,1,1.0,1.0,60.0,40.0,300k-500k
Bloomfield Rd,h,Brad,Western Metropolitan,1.0,< 5 km,3,2.0,1.0,150.0,125.0,1M-1.5M
McCully St,h,Brad,Western Metropolitan,1.0,< 5 km,3,1.0,0.0,196.0,102.0,500k-1M
Downland Sq,h,Moonee,Western Metropolitan,7.0,5-10 km,4,2.0,2.0,344.0,235.0,500k-1M
Cascade St,h,Jellis,Southern Metropolitan,3.0,5-10 km,5,3.0,2.0,836.0,168.0,3M+
Paul Gr,h,LJ,Eastern Victoria,6.0,35-40 km,4,2.0,2.0,1031.0,161.0,500k-1M
Kennedy St,h,hockingstuart,Southern Metropolitan,6.0,10-15 km,4,3.0,2.0,933.0,107.0,1.5M-2M
Majdal St,h,Buxton,Southern Metropolitan,6.0,10-15 km,3,1.0,2.0,580.0,129.0,1M-1.5M
Gretel Pl,h,Harcourts,Eastern Victoria,6.0,35-40 km,3,2.0,2.0,703.0,153.0,500k-1M
Duckham St,h,Fletchers,Eastern Metropolitan,3.0,10-15 km,3,1.0,1.0,335.0,110.0,500k-1M
Indra Rd,h,Noel,Eastern Metropolitan,3.0,10-15 km,3,1.0,2.0,579.0,126.0,1M-1.5M
Myalla St,h,Sweeney,Western Metropolitan,7.0,5-10 km,2,1.0,2.0,567.0,74.0,500k-1M
Champion St,h,Hodges,Southern Metropolitan,6.0,10-15 km,3,2.0,2.0,697.0,183.0,2.5M-3M
Churchill Ct,h,Buxton,Southern Metropolitan,6.0,10-15 km,4,2.0,2.0,725.0,300.0,2.5M-3M
Thomas St,h,Buxton,Southern Metropolitan,6.0,10-15 km,3,1.0,2.0,684.0,77.0,1M-1.5M
Barkly St,h,Woodards,Northern Metropolitan,1.0,5-10 km,3,1.0,1.0,406.0,156.0,1M-1.5M
Ford St,h,Nelson,Northern Metropolitan,1.0,5-10 km,3,1.0,0.0,186.0,101.0,1M-1.5M
Egginton St,h,Alexkarbon,Northern Metropolitan,1.0,5-10 km,4,2.0,2.0,645.0,217.0,1M-1.5M
Halpin St,h,Collins,Northern Metropolitan,1.0,5-10 km,3,1.0,2.0,613.0,112.0,1M-1.5M
Elgin St,h,Jellis,Northern Metropolitan,1.0,< 5 km,3,1.0,0.0,96.0,80.0,1M-1.5M
Hounslow Grn,h,RW,Western Metropolitan,7.0,10-15 km,5,5.0,4.0,688.0,490.0,1M-1.5M
Gardenvale Rd,h,Gary,Southern Metropolitan,6.0,5-10 km,4,2.0,2.0,627.0,185.0,1.5M-2M
Amaroo Dr,h,Buxton,South-Eastern Metropolitan,6.0,25-30 km,4,2.0,2.0,536.0,202.0,500k-1M
Allnutt Ct,h,Buxton,Southern Metropolitan,6.0,15-20 km,3,1.0,1.0,366.0,121.0,500k-1M
Barclay Dr,h,Ray,Southern Metropolitan,6.0,15-20 km,3,1.0,2.0,533.0,135.0,500k-1M
Eunice Dr,h,Barry,Southern Metropolitan,6.0,15-20 km,3,1.0,2.0,537.0,120.0,500k-1M
Morton St,u,Buxton,South-Eastern Metropolitan,6.0,15-20 km,3,2.0,1.0,318.0,103.0,500k-1M
Quarry Cct,h,Ray,Northern Metropolitan,4.0,5-10 km,4,2.0,2.0,441.0,255.0,1M-1.5M
Soudan St,h,Nelson,Northern Metropolitan,4.0,5-10 km,2,1.0,1.0,476.0,97.0,500k-1M
Easey St,h,Nelson,Northern Metropolitan,3.0,< 5 km,2,1.0,0.0,151.0,88.0,1M-1.5M
Kensley Cct,h,Ray,Northern Metropolitan,4.0,20-25 km,4,2.0,2.0,479.0,166.0,300k-500k
Perisher Dr,h,Ray,Northern Metropolitan,4.0,20-25 km,3,2.0,2.0,263.0,165.0,300k-500k
Hull Rd,h,McGrath,Eastern Metropolitan,3.0,20-25 km,4,3.0,2.0,907.0,170.0,500k-1M
Dorrington Ct,h,Ray,South-Eastern Metropolitan,6.0,20-25 km,3,2.0,1.0,526.0,189.0,500k-1M
Shannon Ct,h,Ray,South-Eastern Metropolitan,6.0,20-25 km,5,3.0,2.0,619.0,153.0,500k-1M
Parry Rd,h,Morrison,Eastern Metropolitan,5.0,15-20 km,3,1.0,2.0,768.0,122.0,500k-1M
Progress Rd,h,Buckingham,Eastern Metropolitan,5.0,15-20 km,4,2.0,2.0,786.0,206.0,500k-1M
Mitford St,h,Gary,Southern Metropolitan,2.0,5-10 km,3,2.0,2.0,188.0,185.0,1.5M-2M
Napier St,u,McDonald,Western Metropolitan,4.0,5-10 km,2,1.0,1.0,0.0,67.0,300k-500k
Ogilvie St,u,Brad,Western Metropolitan,4.0,5-10 km,3,2.0,1.0,223.0,146.0,500k-1M
Wurruk St,h,Stockdale,Northern Metropolitan,4.0,10-15 km,3,1.0,4.0,616.0,94.0,500k-1M
Argyle St,u,Nelson,Northern Metropolitan,1.0,< 5 km,2,1.0,1.0,470.0,65.0,500k-1M
Berringa St,h,U,South-Eastern Metropolitan,6.0,35-40 km,3,1.0,2.0,537.0,118.54,500k-1M
York St,h,Stockdale,Northern Metropolitan,4.0,10-15 km,3,1.0,2.0,197.0,96.0,500k-1M
Carnon St,h,Morrison,Northern Metropolitan,5.0,15-20 km,3,2.0,2.0,1036.0,132.0,500k-1M
Perrumba St,h,Barry,Northern Metropolitan,5.0,15-20 km,5,3.0,2.0,789.0,290.0,500k-1M
Yangoora Pl,h,Nelson,Northern Metropolitan,5.0,15-20 km,4,2.0,2.0,1070.0,190.0,500k-1M
Barmah Gra,h,YPA,Northern Metropolitan,4.0,20-25 km,4,2.0,2.0,680.0,230.0,500k-1M
Destination Dr,h,YPA,Northern Metropolitan,4.0,20-25 km,4,2.0,2.0,494.0,298.21,500k-1M
Mills St,t,Hodges,Southern Metropolitan,6.0,10-15 km,2,1.0,1.0,348.0,100.0,1M-1.5M
Small St,u,Buxton,Southern Metropolitan,6.0,10-15 km,2,1.0,0.0,0.0,81.0,500k-1M
Flowerdale Rd,u,Buxton,Southern Metropolitan,6.0,10-15 km,3,2.0,2.0,254.0,113.0,500k-1M
Leslie St,h,Jellis,Southern Metropolitan,6.0,5-10 km,3,2.0,1.0,362.0,188.0,2M-2.5M
Manchester St,h,Jellis,Southern Metropolitan,6.0,5-10 km,2,1.0,1.0,264.0,97.0,1.5M-2M
Cuthbert Dr,h,Barry,Western Metropolitan,7.0,15-20 km,3,2.0,2.0,666.0,193.0,500k-1M
Waterdale Rd,t,Nelson,Eastern Metropolitan,3.0,5-10 km,3,2.0,1.0,103.0,120.0,500k-1M
Antwerp Dr,h,Prof.,Western Metropolitan,7.0,15-20 km,4,2.0,2.0,713.0,164.0,500k-1M
Howell St,h,Harcourts,Northern Metropolitan,4.0,15-20 km,3,1.0,1.0,364.0,165.0,500k-1M
Maxwell St,h,Harcourts,Northern Metropolitan,4.0,15-20 km,2,1.0,2.0,416.0,93.0,500k-1M
Vickery St,h,Marshall,Southern Metropolitan,6.0,5-10 km,4,3.0,2.0,552.0,355.0,3M+
Mephan St,t,Edward,Western Metropolitan,7.0,< 5 km,3,2.0,2.0,198.0,130.0,500k-1M
Navarre Ct,h,Raine,Northern Metropolitan,4.0,15-20 km,3,1.0,1.0,565.0,98.0,300k-500k
Palmerston St,h,hockingstuart,Western Victoria,7.0,30-35 km,4,2.0,2.0,590.0,163.0,300k-500k
Bradley Dr,h,Ray,Northern Metropolitan,5.0,15-20 km,2,1.0,1.0,389.0,104.0,300k-500k
Development Bvd,h,Ray,Northern Metropolitan,5.0,15-20 km,4,2.0,2.0,643.0,169.5,500k-1M
Patmore Ct,h,Ray,Northern Metropolitan,5.0,15-20 km,2,1.0,1.0,257.0,83.0,300k-500k
Vale Rd,u,Nelson,Western Metropolitan,1.0,5-10 km,1,1.0,1.0,114.0,42.2,0-300k
Chute St,h,O'Brien,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,2.0,413.0,170.0,500k-1M
Inverness Rd,h,Max,Eastern Victoria,3.0,30-35 km,3,1.0,4.0,2385.0,127.0,500k-1M
Armstrong St,h,McGrath,Eastern Metropolitan,6.0,10-15 km,3,1.0,4.0,807.0,117.0,1M-1.5M
Lea Rd,h,Win,South-Eastern Metropolitan,6.0,15-20 km,3,1.0,2.0,739.0,126.0,500k-1M
Wahroongaa Rd,h,Marshall,Southern Metropolitan,6.0,10-15 km,4,1.0,2.0,718.0,181.0,1.5M-2M
Johnston St,h,Williams,Western Metropolitan,2.0,5-10 km,3,1.0,1.0,396.0,123.0,1M-1.5M
Junction St,h,Hunter,Western Metropolitan,2.0,5-10 km,3,1.0,2.0,492.0,103.0,1M-1.5M
Conley St,h,Leyton,South-Eastern Metropolitan,6.0,20-25 km,3,1.0,2.0,550.0,112.0,500k-1M
Oxford St,u,Alexkarbon,Northern Metropolitan,1.0,< 5 km,2,2.0,1.0,1223.0,81.0,500k-1M
Osborne Rd,h,Jellis,Eastern Metropolitan,5.0,20-25 km,5,3.0,4.0,4221.0,321.0,1.5M-2M
Lynette St,h,Ray,Eastern Metropolitan,3.0,15-20 km,4,2.0,2.0,697.0,216.0,1M-1.5M
New Rd,h,Rendina,Northern Metropolitan,4.0,10-15 km,4,2.0,4.0,553.0,190.0,1M-1.5M
Sylvester St,t,Eview,Northern Metropolitan,4.0,10-15 km,2,1.0,1.0,132.0,73.0,500k-1M
Eastgate St,h,HAR,Southern Metropolitan,6.0,10-15 km,5,2.0,2.0,546.0,313.0,1.5M-2M
Greta St,h,Buxton,Southern Metropolitan,6.0,10-15 km,3,1.0,2.0,700.0,115.0,1M-1.5M
Keith St,h,Buxton,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,2.0,597.0,150.0,1M-1.5M
Shanley St,h,Brad,Northern Metropolitan,4.0,5-10 km,2,1.0,1.0,487.0,88.0,500k-1M
Pickles St,u,Greg,Southern Metropolitan,2.0,< 5 km,3,1.0,2.0,0.0,80.0,500k-1M
Dandenong Rd,u,hockingstuart,Southern Metropolitan,6.0,< 5 km,2,1.0,1.0,0.0,102.0,1M-1.5M
Sydney St,u,Jellis,Southern Metropolitan,6.0,< 5 km,2,2.0,1.0,0.0,76.0,500k-1M
Edwin St,h,McGrath,Northern Metropolitan,4.0,5-10 km,3,2.0,3.0,468.0,135.5,1M-1.5M
Raglan St,h,RW,Northern Metropolitan,4.0,5-10 km,5,3.0,4.0,525.0,266.76,1M-1.5M
The Mews,h,Nelson,Northern Metropolitan,4.0,5-10 km,3,3.0,2.0,158.0,159.0,1M-1.5M
Chauvel St,h,Ray,Northern Metropolitan,4.0,10-15 km,5,3.0,4.0,890.0,203.0,500k-1M
Kelverne St,h,Nelson,Northern Metropolitan,4.0,10-15 km,3,1.0,3.0,494.0,102.0,500k-1M
Kenilworth St,u,Stockdale,Northern Metropolitan,4.0,10-15 km,1,1.0,1.0,0.0,60.0,0-300k
Hoddle St,u,Biggin,Northern Metropolitan,6.0,< 5 km,2,2.0,2.0,180.0,123.0,500k-1M
Bluegum Cct,h,Raine,Northern Victoria,9.0,45-50 km,4,2.0,4.0,1459.0,272.4,500k-1M
Through Rd,h,Fletchers,Eastern Metropolitan,3.0,15-20 km,3,1.0,1.0,446.0,114.0,500k-1M
Kellbourne Dr,h,Fletchers,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,0.0,725.0,196.0,500k-1M
Galilee Dr,h,Harcourts,South-Eastern Metropolitan,6.0,30-35 km,4,2.0,2.0,448.0,187.0,500k-1M
Regent Ct,h,Charlton,Southern Metropolitan,6.0,15-20 km,4,2.0,2.0,463.0,233.0,1.5M-2M
Bayview Rd,h,Village,Western Metropolitan,2.0,5-10 km,3,1.0,1.0,297.0,211.0,1M-1.5M
Arnold St,h,Sweeney,Western Metropolitan,7.0,10-15 km,4,2.0,2.0,696.0,199.0,500k-1M
Park Rd,h,Noel,Southern Metropolitan,3.0,10-15 km,5,3.0,2.0,735.0,286.0,2M-2.5M
Annan Pl,h,Jellis,Eastern Metropolitan,5.0,15-20 km,4,2.0,2.0,883.0,300.0,1M-1.5M
Dena Ct,h,Jellis,Eastern Metropolitan,5.0,15-20 km,4,3.0,3.0,682.0,315.0,1.5M-2M
Darebin Dr,h,Harcourts,Northern Metropolitan,4.0,15-20 km,3,1.0,2.0,555.0,135.0,500k-1M
Alston St,h,Jellis,Northern Metropolitan,3.0,5-10 km,3,1.0,2.0,695.0,133.0,1M-1.5M
Carinya Rd,h,Noel,Eastern Metropolitan,3.0,15-20 km,4,2.0,4.0,624.0,161.0,1M-1.5M
Terrara Ct,h,Ray,Eastern Metropolitan,3.0,15-20 km,4,2.0,2.0,407.0,300.0,1M-1.5M
Riverpark Dr,h,Ray,Eastern Metropolitan,3.0,10-15 km,6,2.0,2.0,453.0,305.0,1M-1.5M
Hornby St,h,hockingstuart,Southern Metropolitan,6.0,< 5 km,2,1.0,1.0,136.0,58.0,500k-1M
Wrexham Rd,h,Kay,Southern Metropolitan,6.0,< 5 km,3,2.0,2.0,754.0,177.8,2M-2.5M
Sirius Ct,h,Barry,Northern Metropolitan,5.0,10-15 km,3,2.0,2.0,629.0,139.4,500k-1M
Abbotsford St,u,Nelson,Northern Metropolitan,3.0,< 5 km,2,1.0,1.0,0.0,38.0,500k-1M
Yarra St,h,Jellis,Northern Metropolitan,3.0,< 5 km,3,1.0,1.0,270.0,101.0,1M-1.5M
Rita St,h,Rendina,Western Metropolitan,7.0,5-10 km,5,3.0,2.0,557.0,364.0,2.5M-3M
Halsey Rd,h,Prime,Western Metropolitan,7.0,10-15 km,2,1.0,3.0,374.0,96.0,500k-1M
Parer Rd,t,Barry,Western Metropolitan,7.0,10-15 km,3,2.0,1.0,300.0,212.0,500k-1M
Danks St,h,Cayzer,Southern Metropolitan,2.0,< 5 km,3,1.0,1.0,149.0,109.0,1.5M-2M
Selwyn St,u,Douglas,Western Metropolitan,7.0,10-15 km,3,2.0,2.0,247.0,127.0,500k-1M
Purnell St,h,Barlow,Western Metropolitan,8.0,10-15 km,3,1.0,4.0,575.0,112.0,1M-1.5M
Denbigh Rd,u,hockingstuart,Southern Metropolitan,6.0,5-10 km,2,1.0,0.0,1097.0,63.0,300k-500k
Middle St,h,Nelson,Western Metropolitan,1.0,< 5 km,3,2.0,1.0,257.0,162.0,1.5M-2M
Walter St,h,Nelson,Western Metropolitan,1.0,< 5 km,3,2.0,2.0,254.0,120.0,1M-1.5M
Raynes St,u,Noel,Southern Metropolitan,3.0,5-10 km,2,1.0,1.0,136.0,76.0,500k-1M
Weir St,u,Noel,Southern Metropolitan,3.0,5-10 km,2,1.0,1.0,1129.0,72.0,500k-1M
Whitehorse Rd,u,Fletchers,Southern Metropolitan,3.0,5-10 km,2,2.0,1.0,0.0,101.76,500k-1M
Aylmer St,h,Kay,Southern Metropolitan,3.0,5-10 km,3,2.0,2.0,975.0,147.0,1M-1.5M
Cityview Rd,h,hockingstuart,Southern Metropolitan,3.0,5-10 km,5,2.0,1.0,629.0,140.0,1.5M-2M
Columba St,h,Jellis,Southern Metropolitan,3.0,5-10 km,3,1.0,1.0,697.0,128.0,1.5M-2M
Clifford St,h,Biggin,Eastern Metropolitan,3.0,20-25 km,4,2.0,4.0,765.0,141.0,500k-1M
Bodley St,h,Ray,Southern Metropolitan,6.0,15-20 km,4,3.0,2.0,704.0,318.0,2M-2.5M
Brentwood St,u,Gary,Southern Metropolitan,6.0,10-15 km,2,1.0,1.0,0.0,68.0,300k-500k
Centre Rd,h,Gary,Southern Metropolitan,6.0,10-15 km,4,2.0,2.0,603.0,148.0,1M-1.5M
Deakin St,h,hockingstuart,Southern Metropolitan,6.0,10-15 km,4,2.0,5.0,612.0,363.0,1.5M-2M
Marlborough St,h,Buxton,Southern Metropolitan,6.0,10-15 km,3,2.0,2.0,614.0,197.0,1M-1.5M
Greystoke Ct,h,C21,Eastern Victoria,6.0,35-40 km,4,2.0,2.0,792.0,180.0,500k-1M
Iona St,u,Buxton,Southern Metropolitan,6.0,15-20 km,3,2.0,2.0,328.0,144.0,1M-1.5M
Baird St,h,Purplebricks,Southern Metropolitan,6.0,10-15 km,3,4.0,2.0,424.0,201.0,1.5M-2M
Wallen St,h,Buxton,Southern Metropolitan,6.0,10-15 km,4,1.0,2.0,606.0,163.0,1.5M-2M
Wallen St,h,Buxton,Southern Metropolitan,6.0,10-15 km,2,1.0,1.0,542.0,65.0,1M-1.5M
Academy Dr,h,YPA,Northern Metropolitan,4.0,10-15 km,3,1.0,1.0,546.0,109.0,500k-1M
Millers Rd,t,Jas,Western Metropolitan,7.0,5-10 km,3,2.0,2.0,244.0,129.0,500k-1M
Blair St,h,Walshe,Northern Metropolitan,1.0,5-10 km,2,1.0,1.0,245.0,106.0,500k-1M
Heller St,h,Jellis,Northern Metropolitan,1.0,5-10 km,5,3.0,4.0,957.0,320.0,2.5M-3M
Holloway Rd,h,Nelson,Northern Metropolitan,1.0,5-10 km,3,2.0,2.0,401.0,167.0,1M-1.5M
Tinning St,u,Nelson,Northern Metropolitan,1.0,5-10 km,2,1.0,1.0,69.0,52.0,300k-500k
Albion St,h,Biggin,Northern Metropolitan,1.0,< 5 km,4,2.0,2.0,425.0,140.0,1M-1.5M
Gordon St,u,Ray,Northern Metropolitan,1.0,5-10 km,2,1.0,1.0,54.0,60.0,300k-500k
Union St,h,Brad,Northern Metropolitan,1.0,5-10 km,5,1.0,1.0,441.0,202.0,1M-1.5M
Cranberry Pl,h,Ray,Northern Metropolitan,4.0,10-15 km,4,2.0,2.0,520.0,261.0,500k-1M
Cherrill St,h,Jellis,Northern Metropolitan,6.0,< 5 km,3,2.0,1.0,93.0,164.0,1.5M-2M
Burke Rd,h,Barry,Western Metropolitan,7.0,10-15 km,3,2.0,2.0,480.0,195.0,500k-1M
McComas Gr,h,Buxton,Southern Metropolitan,6.0,10-15 km,7,4.0,2.0,765.0,146.0,1.5M-2M
Ray Rd,t,Ray,Eastern Metropolitan,6.0,10-15 km,3,2.0,2.0,306.0,138.0,500k-1M
Tyne St,h,Jellis,Southern Metropolitan,6.0,5-10 km,3,2.0,2.0,321.0,195.0964,1M-1.5M
Matlock St,h,Marshall,Southern Metropolitan,6.0,5-10 km,3,2.0,1.0,359.0,119.0,1.5M-2M
Maysia St,h,Jellis,Southern Metropolitan,6.0,5-10 km,4,2.0,2.0,654.0,221.0,2M-2.5M
Parlington St,h,Kay,Southern Metropolitan,6.0,5-10 km,4,3.0,2.0,967.0,470.0,3M+
Coorigil Rd,u,hockingstuart,Southern Metropolitan,6.0,10-15 km,3,2.0,2.0,0.0,122.0,1M-1.5M
Elimatta Rd,h,Gary,Southern Metropolitan,6.0,10-15 km,3,2.0,2.0,621.0,167.0,1M-1.5M
Trafford Rd,h,Harcourts,South-Eastern Metropolitan,6.0,30-35 km,4,2.0,2.0,550.0,172.0,500k-1M
Inkerman Rd,h,Marshall,Southern Metropolitan,6.0,5-10 km,2,1.0,2.0,307.0,103.0,1M-1.5M
Atkinson St,h,Woodards,Southern Metropolitan,6.0,10-15 km,2,1.0,2.0,897.0,66.0,500k-1M
Kayden St,u,Buxton,Southern Metropolitan,6.0,15-20 km,2,1.0,1.0,1078.0,94.0,500k-1M
Tilley St,h,Buxton,Southern Metropolitan,6.0,15-20 km,3,1.0,2.0,584.0,112.0,1M-1.5M
Greenridge Ct,h,Hoskins,Eastern Victoria,5.0,25-30 km,4,2.0,3.0,734.0,222.0,500k-1M
Jaguar Dr,h,Buxton,South-Eastern Metropolitan,6.0,15-20 km,4,2.0,2.0,735.0,130.0,1M-1.5M
Caroline St,h,Nelson,Northern Metropolitan,3.0,< 5 km,3,1.0,0.0,192.0,85.0,1M-1.5M
Arthur St,h,Ray,Northern Metropolitan,4.0,5-10 km,3,2.0,2.0,677.0,110.0,500k-1M
Campbell St,h,Kay,Northern Metropolitan,3.0,< 5 km,2,1.0,0.0,144.0,80.0,1M-1.5M
Easey St,h,Jellis,Northern Metropolitan,3.0,< 5 km,2,1.0,0.0,139.0,78.0,500k-1M
Healey St,h,@Realty,Northern Metropolitan,4.0,20-25 km,3,2.0,0.0,598.0,158.0,300k-500k
Huntingdale Ct,h,Raine,Northern Metropolitan,4.0,20-25 km,6,2.0,2.0,655.0,202.0,500k-1M
Huntington Dr,h,Ray,Northern Metropolitan,4.0,20-25 km,3,2.0,1.0,280.0,127.0,300k-500k
Royal Tce,t,Ray,Northern Metropolitan,4.0,20-25 km,3,2.0,2.0,219.0,175.0,300k-500k
Cremorne St,u,Biggin,Northern Metropolitan,6.0,< 5 km,2,2.0,1.0,0.0,75.0,500k-1M
Robinson St,h,Philip,Eastern Metropolitan,3.0,20-25 km,3,1.0,2.0,455.0,156.0,500k-1M
Wildberry Cl,h,Fletchers,Eastern Metropolitan,5.0,20-25 km,4,2.0,2.0,731.0,178.0,500k-1M
Baringa Rd,h,Fletchers,Eastern Metropolitan,5.0,20-25 km,4,1.0,2.0,1717.0,153.0,500k-1M
Drum St,h,Bells,Western Metropolitan,7.0,10-15 km,4,2.0,2.0,528.0,210.0,500k-1M
Ruby Pl,h,Ray,South-Eastern Metropolitan,6.0,20-25 km,4,2.0,3.0,624.0,277.0,1M-1.5M
Boronia Gr,u,Fletchers,Eastern Metropolitan,3.0,10-15 km,3,2.0,2.0,195.0,142.0,500k-1M
Cavalier St,h,Barry,Eastern Metropolitan,3.0,10-15 km,3,2.0,2.0,695.0,130.52,1M-1.5M
