SUBURB,ADDRESS,ROOMS,TYPE,PRICE,METHOD,SELLERG,DATE,DISTANCE,POSTCODE,BEDROOM2,BATHROOM,CAR,LANDSIZE,BUILDINGAR,YEARBUILT,COUNCILARE,LATTITUDE,LONGTITUDE,REGIONNAME,PROPERTYCO,AREANUM,price_by_area
Briar Hill,31 Boyce Av,3,h,830000.0,S,Buckingham,12/08/2017,16.1,3088.0,3.0,1.0,2.0,905.0,183.0,1962.0,Banyule,-37.7063,145.12215,Eastern Metropolitan,1390.0,5.0,917.1270718232045
Brighton,2A Collins St,4,h,4050000.0,PI,Buxton,12/08/2017,10.5,3186.0,4.0,4.0,4.0,508.0,465.0,2011.0,Bayside,-37.90904000000001,144.99868,Southern Metropolitan,10579.0,6.0,7972.44094488189
Brighton,4 Glendora Av,4,h,2210000.0,SP,Marshall,12/08/2017,10.5,3186.0,4.0,2.0,1.0,396.0,175.0,1908.0,Bayside,-37.88779,144.99933,Southern Metropolitan,10579.0,6.0,5580.80808080808
Brighton East,174 South Rd,3,h,1680000.0,SP,Buxton,12/08/2017,10.3,3187.0,3.0,1.0,2.0,605.0,181.0,1920.0,Bayside,-37.93063,145.01314,Southern Metropolitan,6938.0,6.0,2776.8595041322315
Brighton East,3/87 Thomas St,2,u,890000.0,S,Hodges,12/08/2017,10.3,3187.0,2.0,1.0,2.0,275.0,106.0,1970.0,Bayside,-37.91106,145.02393999999995,Southern Metropolitan,6938.0,6.0,8396.22641509434
Broadmeadows,38 Stanhope St,3,h,632000.0,S,Ray,12/08/2017,14.0,3047.0,3.0,1.0,4.0,697.0,100.0,1960.0,Hume,-37.68557,144.93156000000005,Northern Metropolitan,4294.0,4.0,906.7431850789096
Brunswick,26 MacFarland St,3,h,1310000.0,S,Nelson,12/08/2017,5.2,3056.0,3.0,1.0,1.0,302.0,91.0,1910.0,Moreland,-37.76085,144.95834,Northern Metropolitan,11918.0,1.0,4337.748344370861
Brunswick West,11 Henderson St,4,h,1500000.0,VB,Jellis,12/08/2017,5.2,3055.0,4.0,2.0,3.0,444.0,256.0,1997.0,Moreland,-37.7628,144.94011,Northern Metropolitan,7082.0,1.0,3378.3783783783783
Bulleen,3 Coromandel Ct,4,h,1751000.0,S,Jellis,12/08/2017,10.8,3105.0,4.0,3.0,4.0,646.0,320.0,1998.0,Manningham,-37.77387,145.0889,Eastern Metropolitan,4480.0,3.0,2710.5263157894738
Bundoora,13 Cher Av,4,t,685000.0,S,Morrison,12/08/2017,12.1,3083.0,4.0,2.0,1.0,287.0,152.0,1990.0,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175.0,4.0,2386.759581881533
Bundoora,22 Ebony Dr,4,h,725000.0,S,Barry,12/08/2017,12.1,3083.0,4.0,1.0,2.0,542.0,130.0,1980.0,Whittlesea,-37.68238,145.06432,Northern Metropolitan,10175.0,4.0,1337.638376383764
Bundoora,6/70 Grange Bvd,2,t,505000.0,S,Barry,12/08/2017,12.1,3083.0,2.0,1.0,2.0,90.0,90.0,1995.0,Darebin,-37.70912,145.05181000000005,Northern Metropolitan,10175.0,4.0,5611.111111111111
Bundoora,23 Wisteria Dr,4,h,1253000.0,S,Ray,12/08/2017,12.1,3083.0,4.0,2.0,2.0,760.0,366.0,2000.0,Whittlesea,-37.67935,145.05728,Northern Metropolitan,10175.0,4.0,1648.6842105263158
Burwood,61 McCubbin St,4,h,1390000.0,SA,Fletchers,12/08/2017,10.4,3125.0,4.0,2.0,1.0,627.0,196.0,1950.0,Whitehorse,-37.85374,145.12458999999996,Southern Metropolitan,5678.0,6.0,2216.9059011164272
Canterbury,3 Leeds St,4,h,2725000.0,SA,Kay,12/08/2017,8.4,3126.0,4.0,2.0,2.0,650.0,275.0,2006.0,Boroondara,-37.83057,145.08482,Southern Metropolitan,3265.0,6.0,4192.307692307692
Caroline Springs,25 Coppin La,4,h,870000.0,S,Barry,12/08/2017,14.8,3023.0,4.0,2.0,2.0,463.0,307.0,2012.0,Melton,-37.73531,144.74335,Western Metropolitan,7719.0,7.0,1879.049676025918
Carrum Downs,9 Talba Ct,3,h,552500.0,S,O'Brien,12/08/2017,34.9,3201.0,3.0,2.0,2.0,779.0,147.0,1988.0,Frankston,-38.11471,145.18248,South-Eastern Metropolitan,8060.0,6.0,709.2426187419769
Caulfield North,75 Normanby Rd,4,h,1925000.0,PI,Marshall,12/08/2017,7.8,3161.0,4.0,2.0,2.0,494.0,176.0,1900.0,Glen Eira,-37.87206,145.03512,Southern Metropolitan,6923.0,6.0,3896.7611336032387
Chadstone,1/1 Dundee Av,4,h,995000.0,S,Woodards,12/08/2017,11.7,3148.0,4.0,2.0,1.0,402.0,131.0,1960.0,Monash,-37.88658,145.09297,Southern Metropolitan,3582.0,6.0,2475.1243781094527
Cheltenham,10 Jack Rd,4,h,1200000.0,PI,Barry,12/08/2017,17.9,3192.0,4.0,2.0,4.0,679.0,190.0,1960.0,Bayside,-37.96098,145.04275,Southern Metropolitan,9758.0,6.0,1767.3048600883653
Clarinda,10 Boree Av,4,h,1241000.0,S,Woodards,12/08/2017,17.5,3169.0,4.0,2.0,2.0,625.0,625.0,1950.0,Kingston,-37.92801,145.1057,South-Eastern Metropolitan,2727.0,6.0,1985.6
Clayton,56 Eva St,4,h,1250000.0,SP,Ray,12/08/2017,16.7,3168.0,4.0,1.0,1.0,711.0,96.0,1960.0,Monash,-37.9255,145.11331,South-Eastern Metropolitan,5837.0,6.0,1758.0872011251759
Clayton,2/46 Jaguar Dr,3,h,729500.0,S,Nelson,12/08/2017,16.7,3168.0,3.0,1.0,1.0,270.0,218.0,1970.0,Monash,-37.92624,145.1321,South-Eastern Metropolitan,5837.0,6.0,2701.8518518518517
Collingwood,3/8 Forest St,2,u,560000.0,S,Jellis,12/08/2017,2.0,3066.0,2.0,1.0,1.0,0.0,60.0,1975.0,Yarra,-37.79627,144.99229,Northern Metropolitan,4553.0,3.0,9333.333333333334
Craigieburn,16 Bottlebrush Rd,4,h,565000.0,S,Ray,12/08/2017,20.6,3064.0,4.0,2.0,2.0,482.0,207.0,2012.0,Hume,-37.57416,144.91269,Northern Metropolitan,15510.0,4.0,1172.1991701244813
Craigieburn,1 Consort Pl,4,h,615000.0,S,YPA,12/08/2017,20.6,3064.0,4.0,2.0,2.0,756.0,222.0,2001.0,Hume,-37.5729,144.93663,Northern Metropolitan,15510.0,4.0,813.4920634920635
Craigieburn,40 Grove Rd,4,h,548000.0,SP,Stockdale,12/08/2017,20.6,3064.0,4.0,2.0,2.0,400.0,171.0,2010.0,Hume,-37.5951,144.9091,Northern Metropolitan,15510.0,4.0,1370.0
Craigieburn,12 Surrey Ct,3,h,716000.0,SP,Stockdale,12/08/2017,20.6,3064.0,3.0,2.0,6.0,1005.0,160.0,1995.0,Hume,-37.60574,144.92548,Northern Metropolitan,15510.0,4.0,712.4378109452737
Croydon,57A Binbrook Dr,3,h,730000.0,SP,Fletchers,12/08/2017,23.0,3136.0,3.0,2.0,2.0,269.0,150.0,2007.0,Maroondah,-37.78499,145.2647,Eastern Metropolitan,11925.0,3.0,2713.754646840149
Croydon North,45 Lyons Rd,3,h,766000.0,S,Jellis,12/08/2017,23.0,3136.0,3.0,2.0,2.0,507.0,128.0,1960.0,Maroondah,-37.76572,145.28915,Eastern Metropolitan,2985.0,5.0,1510.8481262327416
Deepdene,1/5 Leonard St,4,t,1680000.0,S,Fletchers,12/08/2017,7.9,3103.0,4.0,2.0,1.0,254.0,172.0,1995.0,Boroondara,-37.81007,145.06792,Southern Metropolitan,892.0,3.0,6614.173228346457
Delahey,7 Alexander Cl,3,h,475000.0,S,YPA,12/08/2017,18.0,3037.0,3.0,2.0,2.0,358.0,106.0,1990.0,Brimbank,-37.7145,144.77132,Western Metropolitan,2898.0,7.0,1326.8156424581005
Diamond Creek,11 Wayland Ct,3,h,815000.0,S,Morrison,12/08/2017,21.8,3089.0,3.0,2.0,3.0,790.0,135.0,1980.0,Nillumbik,-37.66529,145.15363,Northern Victoria,4258.0,5.0,1031.6455696202531
Diggers Rest,6 Tame St,6,h,615000.0,S,Leading,12/08/2017,27.7,3427.0,6.0,3.0,1.0,850.0,254.0,1980.0,Melton,-37.62856,144.71825,Western Metropolitan,1184.0,9.0,723.5294117647059
Donvale,30 Leslie St,5,h,1328000.0,S,Jellis,12/08/2017,16.1,3111.0,5.0,3.0,3.0,785.0,252.0,1980.0,Manningham,-37.78148,145.17818,Eastern Metropolitan,4790.0,3.0,1691.71974522293
East Melbourne,502/1 Powlett St,2,u,1300000.0,SP,Caine,12/08/2017,1.3,3002.0,2.0,2.0,1.0,997.0,92.0,2001.0,Melbourne,-37.8161,144.98494,Northern Metropolitan,3040.0,2.0,14130.434782608696
Eltham,17/1336 Main Rd,4,h,762000.0,S,Jellis,12/08/2017,18.0,3095.0,4.0,2.0,2.0,573.0,180.0,1980.0,Nillumbik,-37.70477,145.16552,Eastern Metropolitan,6990.0,5.0,1329.8429319371728
Eltham North,4 Colric Pl,3,h,900000.0,S,Fletchers,12/08/2017,18.0,3095.0,3.0,2.0,2.0,812.0,129.0,1980.0,Nillumbik,-37.70577,145.1316,Eastern Metropolitan,2346.0,5.0,1108.3743842364531
Elwood,4 Kendall St,4,h,3175000.0,S,Marshall,12/08/2017,7.2,3184.0,4.0,2.0,3.0,558.0,174.0,1900.0,Port Phillip,-37.88014,144.99347,Southern Metropolitan,8989.0,2.0,5689.964157706093
Elwood,12/37 Tennyson St,2,u,520000.0,S,Biggin,12/08/2017,7.2,3184.0,2.0,1.0,1.0,3256.0,74.0,1970.0,Port Phillip,-37.87594,144.98833,Southern Metropolitan,8989.0,2.0,7027.027027027027
Essendon,11 Banchory St,4,h,2165000.0,S,Nelson,12/08/2017,7.5,3040.0,4.0,2.0,3.0,951.0,238.0,1930.0,Moonee Valley,-37.74997000000001,144.90752,Western Metropolitan,9264.0,4.0,2276.5509989484754
Essendon,25 Hesleden St,5,h,2050000.0,PI,Bullen,12/08/2017,7.5,3040.0,5.0,3.0,3.0,663.0,419.0,1930.0,Moonee Valley,-37.74351,144.92174,Western Metropolitan,9264.0,4.0,3092.006033182504
Essendon,32 Roberts St,4,h,1500000.0,S,Nelson,12/08/2017,7.5,3040.0,4.0,2.0,2.0,465.0,148.0,1940.0,Moonee Valley,-37.75178,144.89876,Western Metropolitan,9264.0,4.0,3225.8064516129034
Fitzroy,302/424 Gore St,1,u,545000.0,S,Jellis,12/08/2017,2.1,3065.0,1.0,1.0,1.0,1730.0,60.0,2011.0,Yarra,-37.79636,144.98394,Northern Metropolitan,5825.0,1.0,9083.333333333334
Fitzroy North,40 Newry St,3,h,1705000.0,S,Nelson,12/08/2017,3.6,3068.0,3.0,1.0,1.0,139.0,116.0,1900.0,Yarra,-37.79068,144.97824,Northern Metropolitan,6244.0,1.0,12266.187050359713
Flemington,25 Elm St,3,h,1220000.0,SP,Nelson,12/08/2017,3.4,3031.0,3.0,1.0,1.0,293.0,104.0,1900.0,Moonee Valley,-37.78446,144.92797,Northern Metropolitan,3593.0,1.0,4163.822525597269
Footscray,101/26 Beaurepaire Pde,2,u,455000.0,SP,Jas,12/08/2017,5.1,3011.0,2.0,1.0,1.0,0.0,62.0,2015.0,Maribyrnong,-37.79975,144.88368,Western Metropolitan,7570.0,2.0,7338.709677419355
Footscray,12/26 Park St,2,t,575000.0,SA,Nelson,12/08/2017,5.1,3011.0,2.0,2.0,1.0,88.0,94.5,2000.0,Maribyrnong,-37.78872,144.88891,Western Metropolitan,7570.0,2.0,6534.090909090909
Gisborne,42 Kilmore Rd,3,h,775000.0,S,Raine,12/08/2017,45.9,3437.0,3.0,2.0,4.0,1290.0,231.0,1988.0,Macedon Ranges,-37.48381,144.60052,Northern Victoria,3376.0,9.0,600.7751937984497
Gladstone Park,245 Carrick Dr,3,h,629000.0,SP,Barry,12/08/2017,12.9,3043.0,3.0,1.0,2.0,552.0,136.0,1980.0,Hume,-37.68641,144.89826000000005,Western Metropolitan,3285.0,4.0,1139.4927536231885
Glen Iris,26 Audrey Cr,5,h,3400000.0,S,Marshall,12/08/2017,7.3,3146.0,5.0,3.0,2.0,720.0,392.0,1950.0,Boroondara,-37.85875,145.07978,Southern Metropolitan,10412.0,6.0,4722.222222222223
Glen Iris,11/1419 High St,1,u,320000.0,VB,Jellis,12/08/2017,7.3,3146.0,1.0,1.0,0.0,0.0,49.0,1960.0,Stonnington,-37.85852,145.04547,Southern Metropolitan,10412.0,6.0,6530.6122448979595
Glen Iris,15 Renwick St,4,h,2165000.0,S,Marshall,12/08/2017,7.3,3146.0,4.0,3.0,2.0,409.0,255.0,2016.0,Boroondara,-37.852,145.07321000000005,Southern Metropolitan,10412.0,6.0,5293.398533007335
Glen Iris,5/31 Yeovil Rd,2,u,851000.0,S,Marshall,12/08/2017,7.3,3146.0,2.0,1.0,1.0,100.0,87.0,1960.0,Boroondara,-37.85258,145.08588999999995,Southern Metropolitan,10412.0,6.0,9781.6091954023
Glen Waverley,42 Caithness Cr,3,h,1311000.0,S,Harcourts,12/08/2017,16.7,3150.0,3.0,2.0,1.0,853.0,28.0,1972.0,Monash,-37.88984,145.18016,Eastern Metropolitan,15321.0,6.0,1536.9284876905042
Glenroy,4/10 Gladstone Pde,2,u,565000.0,SP,Nelson,12/08/2017,11.2,3046.0,2.0,1.0,2.0,193.0,105.0,1995.0,Moreland,-37.70612,144.9144,Northern Metropolitan,8870.0,4.0,5380.952380952381
Glenroy,111 Loongana Av,3,h,770000.0,PI,Barry,12/08/2017,11.2,3046.0,3.0,1.0,2.0,604.0,132.0,1960.0,Moreland,-37.70855,144.90441,Northern Metropolitan,8870.0,4.0,1274.8344370860927
Greensborough,55 Booyan Cr,3,h,714000.0,S,Barry,12/08/2017,16.1,3088.0,3.0,1.0,1.0,594.0,95.0,1993.0,Nillumbik,-37.69039,145.09753,Northern Metropolitan,8524.0,5.0,1202.020202020202
Greensborough,142 Elder St,3,h,815000.0,S,Nelson,12/08/2017,16.1,3088.0,3.0,2.0,2.0,609.0,168.0,1980.0,Banyule,-37.71636,145.09792,Northern Metropolitan,8524.0,5.0,1338.2594417077175
Hampton East,68 Spring Rd,3,h,1345000.0,SA,Buxton,12/08/2017,13.8,3188.0,3.0,1.0,1.0,587.0,131.0,1950.0,Bayside,-37.94087,145.03366,Southern Metropolitan,2356.0,6.0,2291.311754684838
Hawthorn,9/454 Burwood Rd,1,u,420000.0,S,hockingstuart,12/08/2017,5.3,3122.0,1.0,1.0,1.0,0.0,47.0,2004.0,Boroondara,-37.82334,145.04015,Southern Metropolitan,11308.0,6.0,8936.170212765957
Hawthorn,5 Connell St,2,h,1857000.0,S,Jellis,12/08/2017,5.3,3122.0,2.0,1.0,1.0,230.0,116.65,1890.0,Boroondara,-37.81813,145.02295,Southern Metropolitan,11308.0,6.0,8073.913043478261
Hawthorn,10 Through St,3,h,1425000.0,VB,Jellis,12/08/2017,5.3,3122.0,3.0,1.0,1.0,333.0,108.0,1930.0,Boroondara,-37.82737,145.02971000000005,Southern Metropolitan,11308.0,6.0,4279.279279279279
Hawthorn,13 Violet Gr,3,h,1910000.0,S,Jellis,12/08/2017,5.3,3122.0,3.0,2.0,2.0,242.0,165.0,1990.0,Boroondara,-37.82834,145.03937,Southern Metropolitan,11308.0,6.0,7892.561983471074
Hawthorn East,2/23 Harold St,1,u,505000.0,SP,Noel,12/08/2017,6.2,3123.0,1.0,1.0,1.0,0.0,52.0,1960.0,Boroondara,-37.82742,145.05324,Southern Metropolitan,6482.0,6.0,9711.538461538461
Heathmont,23 Viviani Cr,3,h,912000.0,S,Ray,12/08/2017,21.3,3135.0,3.0,2.0,2.0,471.0,144.0,1965.0,Maroondah,-37.82996,145.24311,Eastern Metropolitan,3794.0,3.0,1936.3057324840765
Heidelberg,8/75 Hawdon St,2,u,450000.0,VB,Mason,12/08/2017,8.9,3084.0,2.0,1.0,0.0,2020.0,68.0,1998.0,Banyule,-37.75692,145.06426000000005,Eastern Metropolitan,2890.0,5.0,6617.64705882353
Heidelberg Heights,97 Edwin St,4,h,1645000.0,PI,Fletchers,12/08/2017,8.8,3081.0,4.0,2.0,4.0,596.0,120.0,1930.0,Banyule,-37.75008,145.05051,Eastern Metropolitan,2947.0,5.0,2760.06711409396
Hillside,96 Glenbruar Dr,4,h,580000.0,SP,YPA,12/08/2017,18.0,3037.0,4.0,2.0,2.0,600.0,174.0,2002.0,Melton,-37.6844,144.75595,Western Metropolitan,5556.0,7.0,966.6666666666666
Hughesdale,10 Bowen St,4,h,1570000.0,VB,Barry,12/08/2017,12.3,3166.0,4.0,2.0,1.0,455.0,170.0,1900.0,Monash,-37.9016,145.08293999999995,Southern Metropolitan,3145.0,6.0,3450.5494505494507
Hurstbridge,40 Anzac Av,5,h,790000.0,S,Mason,12/08/2017,26.1,3099.0,5.0,2.0,2.0,1034.0,225.0,1985.0,Nillumbik,-37.63826,145.1991,Northern Victoria,1345.0,5.0,764.0232108317215
Jacana,47 Lorraine Cr,3,h,550000.0,SP,Morrison,12/08/2017,14.0,3047.0,3.0,1.0,2.0,704.0,94.0,1950.0,Hume,-37.6845,144.90761,Northern Metropolitan,851.0,4.0,781.25
Kensington,33 Kensington Rd,3,h,1225000.0,SP,Nelson,12/08/2017,3.4,3031.0,3.0,2.0,2.0,223.0,122.0,1940.0,Melbourne,-37.79496,144.92659,Northern Metropolitan,5263.0,1.0,5493.273542600897
Kew,56 Hartington St,3,h,1510000.0,PI,Marshall,12/08/2017,5.4,3101.0,3.0,1.0,2.0,446.0,115.0,1960.0,Boroondara,-37.79855,145.04493,Southern Metropolitan,10331.0,3.0,3385.6502242152465
Kew,3/33 Parkhill Rd,3,t,1007000.0,S,Nelson,12/08/2017,5.4,3101.0,3.0,2.0,1.0,190.0,114.0,1977.0,Boroondara,-37.80495,145.04949,Southern Metropolitan,10331.0,3.0,5300.0
Kew,3/32 Wimba Av,2,u,860000.0,VB,Jellis,12/08/2017,5.4,3101.0,2.0,2.0,1.0,0.0,108.0,1950.0,Boroondara,-37.80593,145.05121,Southern Metropolitan,10331.0,3.0,7962.962962962963
Kingsville,3/14 Edgar St,3,u,570000.0,VB,Jas,12/08/2017,6.4,3012.0,3.0,1.0,1.0,118.0,86.0,1970.0,Maribyrnong,-37.80857,144.87682,Western Metropolitan,1808.0,7.0,6627.906976744186
Kingsville,182 Williamstown Rd,3,h,900000.0,SP,Jas,12/08/2017,6.4,3012.0,3.0,1.0,1.0,275.0,11.0,1936.0,Maribyrnong,-37.81167,144.88346,Western Metropolitan,1808.0,7.0,3272.7272727272725
Kurunjang,17 Narebar Ct,4,h,345000.0,S,Reliance,12/08/2017,31.7,3337.0,4.0,1.0,0.0,651.0,150.0,2000.0,Melton,-37.67028,144.59455,Northern Victoria,3553.0,7.0,529.9539170506912
Maidstone,3/25 Cathcart St,2,t,642500.0,S,Biggin,12/08/2017,6.4,3012.0,2.0,2.0,1.0,126.0,95.0,2015.0,Maribyrnong,-37.78458,144.88106000000005,Western Metropolitan,3873.0,7.0,5099.206349206349
Maidstone,16A Madden St,3,h,798000.0,PI,Biggin,12/08/2017,6.4,3012.0,3.0,2.0,2.0,159.0,152.0,2010.0,Maribyrnong,-37.78974,144.88143,Western Metropolitan,3873.0,7.0,5018.867924528302
Maidstone,3/13 Winston St,3,t,710000.0,PI,Jas,12/08/2017,6.4,3012.0,3.0,2.0,2.0,186.0,134.6,2011.0,Maribyrnong,-37.78559,144.86483,Western Metropolitan,3873.0,7.0,3817.2043010752686
Malvern,20 Coonil Cr,4,h,4050000.0,S,Hodges,12/08/2017,5.9,3144.0,4.0,3.0,2.0,787.0,282.0,1915.0,Stonnington,-37.86044,145.0335,Southern Metropolitan,4675.0,6.0,5146.124523506988
Malvern,1219 Malvern Rd,3,h,1650000.0,S,Marshall,12/08/2017,5.9,3144.0,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,-37.85189,145.03335,Southern Metropolitan,4675.0,6.0,4661.016949152542
Malvern,30 Warner St,3,h,2020000.0,PI,Marshall,12/08/2017,5.9,3144.0,3.0,2.0,2.0,400.0,216.0,2007.0,Stonnington,-37.85183,145.03863,Southern Metropolitan,4675.0,6.0,5050.0
Malvern East,431 Wattletree Rd,3,h,2500000.0,PI,Jellis,12/08/2017,8.4,3145.0,3.0,3.0,3.0,1011.0,206.0,1925.0,Stonnington,-37.8652,145.05248,Southern Metropolitan,8801.0,6.0,2472.799208704253
Malvern East,641 Waverley Rd,3,h,2500000.0,VB,RT,12/08/2017,8.4,3145.0,3.0,1.0,2.0,1128.0,110.0,1950.0,Stonnington,-37.87923,145.08955,Southern Metropolitan,8801.0,6.0,2216.3120567375886
Maribyrnong,13 Cedar Dr,3,h,1200000.0,SP,Biggin,12/08/2017,4.3,3032.0,3.0,2.0,2.0,352.0,204.0,1997.0,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918.0,7.0,3409.090909090909
Maribyrnong,2/10 Pridham St,3,t,940000.0,S,Biggin,12/08/2017,4.3,3032.0,3.0,2.0,2.0,366.0,183.84,2012.0,Maribyrnong,-37.7816,144.88998999999995,Western Metropolitan,4918.0,7.0,2568.3060109289618
McKinnon,41 McKinnon Rd,2,h,1200000.0,SP,Buxton,12/08/2017,11.4,3204.0,2.0,1.0,2.0,397.0,96.0,1940.0,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2397.0,6.0,3022.670025188917
Melton West,7 Haywood Gr,4,h,600000.0,S,hockingstuart,12/08/2017,31.7,3337.0,4.0,2.0,2.0,935.0,210.0,2005.0,Melton,-37.68503,144.54237,Northern Victoria,6065.0,7.0,641.7112299465241
Mentone,5 Napier St,4,h,2025000.0,S,Greg,12/08/2017,20.0,3194.0,4.0,2.0,2.0,408.0,274.0,2010.0,Kingston,-37.98707,145.0609,South-Eastern Metropolitan,6162.0,6.0,4963.235294117647
Mernda,4 Vasari Gdns,4,h,630000.0,S,Love,12/08/2017,25.9,3754.0,4.0,2.0,2.0,475.0,220.0,2012.0,Whittlesea,-37.606,145.08785,Northern Metropolitan,5812.0,5.0,1326.3157894736842
Moonee Ponds,39 Taylor St,3,h,1225000.0,VB,Jellis,12/08/2017,6.2,3039.0,3.0,2.0,2.0,674.0,141.0,1920.0,Moonee Valley,-37.76389,144.9185,Western Metropolitan,6232.0,1.0,1817.5074183976262
Mordialloc,8 Ashmore Av,4,h,1800000.0,SP,Buxton,12/08/2017,21.5,3195.0,4.0,2.0,2.0,656.0,303.0,1950.0,Kingston,-38.00119,145.08588999999995,South-Eastern Metropolitan,3650.0,6.0,2743.9024390243903
Mount Waverley,1/37 Bennett Av,3,t,900000.0,SA,Fletchers,12/08/2017,14.2,3149.0,3.0,2.0,2.0,344.0,3.0,2000.0,Monash,-37.85991,145.14523,Eastern Metropolitan,13366.0,6.0,2616.279069767442
Mount Waverley,44 William St,5,h,2558000.0,S,McGrath,12/08/2017,14.2,3149.0,5.0,5.0,2.0,667.0,431.0,2015.0,Monash,-37.88007,145.12328,Eastern Metropolitan,13366.0,6.0,3835.0824587706147
Newport,5/13 Liley St,3,t,730000.0,S,Williams,12/08/2017,6.2,3015.0,3.0,2.0,2.0,200.0,126.7,2005.0,Hobsons Bay,-37.85134,144.88636,Western Metropolitan,5498.0,2.0,3650.0
Niddrie,45 Muriel St,3,h,1230000.0,S,Barry,12/08/2017,10.4,3042.0,3.0,2.0,1.0,324.0,207.0,2016.0,Moonee Valley,-37.7431,144.88722,Western Metropolitan,2291.0,7.0,3796.296296296296
Oakleigh South,3/6 Reid St,2,u,601000.0,SP,Ray,12/08/2017,15.5,3167.0,2.0,1.0,1.0,0.0,62.0,1980.0,Monash,-37.91061,145.0862,South-Eastern Metropolitan,3692.0,6.0,9693.548387096775
Ormond,22/30 Lillimur Rd,1,u,370000.0,S,Woodards,12/08/2017,11.4,3204.0,1.0,1.0,1.0,2029.0,54.0,2009.0,Glen Eira,-37.90143,145.04183999999995,Southern Metropolitan,3578.0,6.0,6851.851851851852
Pascoe Vale,1/22 Archibald St,3,t,900000.0,S,Nelson,12/08/2017,8.5,3044.0,3.0,2.0,1.0,190.0,149.0,2014.0,Moreland,-37.72882,144.93301,Northern Metropolitan,7485.0,4.0,4736.8421052631575
Pascoe Vale,2/566 Pascoe Vale Rd,1,u,257500.0,S,Brad,12/08/2017,8.5,3044.0,1.0,1.0,1.0,0.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996,Northern Metropolitan,7485.0,4.0,7357.142857142857
Pascoe Vale,4/566 Pascoe Vale Rd,1,u,257500.0,S,Brad,12/08/2017,8.5,3044.0,1.0,1.0,1.0,995.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996,Northern Metropolitan,7485.0,4.0,7357.142857142857
Pascoe Vale,17 Valerie St,3,h,1114000.0,S,Brad,12/08/2017,8.5,3044.0,3.0,2.0,2.0,256.0,190.0,2017.0,Moreland,-37.72034,144.93788,Northern Metropolitan,7485.0,4.0,4351.5625
Point Cook,4 Hewett Dr,3,h,520000.0,SP,LJ,12/08/2017,14.7,3030.0,3.0,2.0,2.0,312.0,185.0,2014.0,Wyndham,-37.89273,144.72558999999995,Western Metropolitan,15542.0,8.0,1666.6666666666667
Port Melbourne,305/38 Nott St,2,u,760000.0,S,Chisholm,12/08/2017,3.5,3207.0,2.0,2.0,1.0,0.0,77.0,2013.0,Port Phillip,-37.84158,144.93809,Southern Metropolitan,8648.0,2.0,9870.12987012987
Prahran,19 Airlie Av,4,h,2635000.0,S,Jellis,12/08/2017,4.6,3181.0,4.0,2.0,2.0,401.0,154.0,1910.0,Stonnington,-37.85565,145.00839,Southern Metropolitan,7717.0,6.0,6571.072319201995
Prahran,95 Chomley St,2,h,1250000.0,S,Biggin,12/08/2017,4.6,3181.0,2.0,1.0,0.0,192.0,100.0,1910.0,Stonnington,-37.85562,145.00571000000005,Southern Metropolitan,7717.0,6.0,6510.416666666667
Prahran,4/24 Grandview Gr,1,u,400000.0,VB,hockingstuart,12/08/2017,4.6,3181.0,1.0,1.0,2.0,0.0,50.0,1960.0,Stonnington,-37.85126,145.00832,Southern Metropolitan,7717.0,6.0,8000.0
Prahran,8 Linden Ct,4,h,4200000.0,S,Marshall,12/08/2017,4.6,3181.0,4.0,2.0,2.0,787.0,275.0,1930.0,Stonnington,-37.85768,145.00253999999995,Southern Metropolitan,7717.0,6.0,5336.721728081321
Prahran,20/20 St Edmonds Rd,2,u,626000.0,S,hockingstuart,12/08/2017,4.6,3181.0,2.0,1.0,2.0,0.0,78.0,2000.0,Stonnington,-37.85059,144.99188,Southern Metropolitan,7717.0,6.0,8025.641025641025
Preston,66 McNamara St,4,h,1148000.0,S,Nelson,12/08/2017,8.4,3072.0,4.0,1.0,2.0,552.0,140.0,1940.0,Darebin,-37.72879,144.98538,Northern Metropolitan,14577.0,4.0,2079.710144927536
Reservoir,13 Clinnick St,3,h,935000.0,S,Nelson,12/08/2017,12.0,3073.0,3.0,1.0,2.0,529.0,99.0,1960.0,Darebin,-37.72017,144.99873,Northern Metropolitan,21650.0,4.0,1767.485822306238
Reservoir,22 Dyson St,3,h,510000.0,S,Stockdale,12/08/2017,12.0,3073.0,3.0,2.0,2.0,292.0,119.0,1950.0,Darebin,-37.71331,144.9871,Northern Metropolitan,21650.0,4.0,1746.5753424657535
Reservoir,13 Nutwood St,4,h,755000.0,SP,Ray,12/08/2017,12.0,3073.0,4.0,2.0,2.0,479.0,157.0,1995.0,Darebin,-37.70952,145.033,Northern Metropolitan,21650.0,4.0,1576.2004175365344
Reservoir,52 Powell St,4,h,1200000.0,S,Nelson,12/08/2017,12.0,3073.0,4.0,2.0,2.0,499.0,260.0,1940.0,Darebin,-37.72614,144.99892,Northern Metropolitan,21650.0,4.0,2404.809619238477
